name,type,cy,by,ud
Cohort Crowding How Resources Affect Collegiate Attainment,R,1,0,1
Cohort Crowding and Youth Labor Markets A Cross-National Analysis,R,0,1,1
Cohort Patterns in Canadian Earnings Assessing the Role of Skill Premia in Inequality Trends,R,0,1,1
Cohort Turnover and Productivity The July Phenomenon in Teaching Hospitals,R,1,0,1
Cointegration and Consumption Risks in Asset Returns,R,1,0,1
Cointegration and Tests of Present Value Models,R,0,1,1
Collaboration Structure and Information Dilemmas in Biotechnology Organizational Boundaries as Trust Production,R,0,1,1
Collapsing Exchange Rate Regimes Another Linear Example,R,0,1,1
Collapsing Exchange Rate Regimes Shocks and Biases,R,0,1,1
Collateral Damage Exchange Controls and International Trade,R,1,0,2
Collateral Damage How Refinancing Constraints Exacerbate Regional Recessions,R,0,1,1
Collateral Damage Trade Disruption and the Economic Impact of War,R,1,0,1
Collateral Rationing and Government Intervention in Credit Markets,R,0,2,2
Collateralized Borrowing and Life-Cycle Portfolio Choice,R,1,0,1
Collective Bargaining Laws and Threat Effects of Unionism in the Determination of Police Compenstation,R,0,1,1
Collective Bargaining and Compulsory Arbitration Prescriptions for the Blue Flu,R,0,1,1
Collective Bargaining and Staff Salaries in American Colleges and Universities,R,0,1,1
Collective Bargaining and the Division of the Value of the Enterprise,R,0,1,1
Collective Choice and Voluntary Provision of Public Goods,R,0,1,1
Collective Investment Decision Making with Heterogeneous Time Preferences,R,0,1,1
Collective Pegging to a Single Currency The West African Monetary Union,R,0,1,1
Collective Risk Management in a Flight to Quality Episode,R,1,0,1
College Cost and Time to Complete a Degree Evidence from Tuition Discontinuities,R,1,0,1
College Scholarship Rules and Private Saving,R,0,1,1
Collusion over the Business Cycle,R,0,1,1
Colonial and Revolutionary Muster Rolls Some New Evidence on Nutrition and Migration in Early America,R,0,1,1
Colonialism Inequality and Long-Run Paths of Development,R,1,0,1
Colonialism and Modern Income -- Islands as Natural Experiments,R,1,0,1
Color-Blind Affirmative Action,R,0,1,1
Colorism and African American Wealth Evidence from the Nineteenth-Century South,R,1,0,1
Columbus Egg The Real Determinant of Capital Structure,R,0,1,1
Coming Home to America Dividend Repatriations by U S Multinationals,R,0,1,1
Comment on T J Sargent and N Wallace (quote)Some Unpleasant Monetarist Arithmetic(quote),R,0,1,1
Comments on Obstfeld and Rogoff s (quote)The Six Major Puzzles in International Macroeconomics Is There a Common Cause?(quote),R,0,1,1
Commercial Paper Corporate Finance and the Business Cycle A Microeconomic Perspective,R,0,1,1
Commercial Policy in a Predatory World,R,1,0,1
Commercial Policy with Altruistic Voters,R,0,1,1
Commercializing Knowledge University Science Knowledge Capture and Firm Performance in Biotechnology,R,0,1,1
Commitment Risk and Consumption Do Birds of a Feather Have Bigger Nests?,R,1,0,1
Commitment Vs Flexibility,R,0,1,1
Commitment and the Modern Union Assessing the Link Between Premarital Cohabitation and Subsequent Marital Stability,R,0,1,1
Committee Structure and the Success of Connected Lending in Nineteenth Century New England Banks,R,0,1,1
Commodity Export Boom and the Real Exchange Rate The Money-Inflation Link,R,0,1,1
Commodity Export Prices and the Real Exchange Rate in Developing Countries Coffee in Colombia,R,0,1,1
Commodity Market Integration 1500-2000,R,0,1,1
Commodity Prices Overshooting Money Surprises and Fed Credibility,R,0,1,1
Commodity Prices and Inflation Evidence From Seven Large Industrial Countries,R,0,1,1
Commodity Prices as a Leading Indicator of Inflation,R,0,1,1
Commodity Trade and International Risk Sharing How Much Do Financial Markets Matter?,R,0,1,1
Common Failings How Corporate Defaults are Correlated,R,1,0,1
Common Fundamentals in the Tequila and Asian Crises,R,0,1,1
Common Interests or Common Polities? Reinterpreting the Democratic Peace,R,0,1,1
Common Sense and Simplicity in Empirical Industrial Organization,R,0,1,1
Community Choice and Local Public Services A Discrete Choice Approach,R,0,1,1
Comovement,R,0,1,1
Comovement in Cities,R,0,1,1
Comovements in Stock Prices and Comovements in Dividends,R,0,1,1
Comparable Worth in a General Equilibrium Model of the U S Economy,R,0,1,1
Comparable Worth in the Public Sector,R,0,1,1
Comparative Advantage Geographic Advantage and the Volume of Trade,R,0,1,1
Comparative Advantage Learning and Sectoral Wage Determination,R,0,1,1
Comparative Advantage and Heterogeneous Firms,R,0,1,1
Comparative Advantage and Long-Run Growth,R,0,1,1
Comparative Advantage and the Cross-Section of Business Cycles,R,0,1,1
Comparative Advantage in Cyclical Unemployment,R,1,0,1
Comparative Analysis of Labor Market Outcomes Lessons for the US from International Long-Run Evidence,R,0,1,1
Comparative Localization of Academic and Industrial Spillovers,R,0,1,1
Comparing Asset Pricing Models An Investment Perspective,R,0,1,1
Comparing Average and Marginal Tax Rates Under the FairTax and the Current System of Federal Taxation,R,1,0,1
Comparing Capital Mobility Across Provincial and National Borders,R,0,1,1
Comparing Greenbook and Reduced Form Forecasts using a Large Realtime Dataset,R,1,0,1
Comparing Hospital Quality at For-Profit and Not-for-Profit Hospitals,R,0,1,1
Comparing Productivity Growth An Exploration of French and U S Industrial and Firm Data,R,0,1,1
Comparing Public Library Systems,R,0,1,1
Comparing Two Variants of Calvo-Type Wage Stickiness,R,1,0,1
Comparing Wealth Effects The Stock Market Versus the Housing Market,R,0,1,1
Comparing the Economic and Conventional Approaches to Financial Planning,R,0,1,1
Comparing the Performance of Alternative Exchange Arrangements,R,0,1,1
Comparing the Point Predictions and Subjective Probability Distributions of Professional Forecasters,R,1,0,1
Comparison Utility in a Growth Model,R,0,1,1
Comparison and Analysis of Productivity Growth and R&amp; D Investment in theElectrical Machinery Industries of the United States,R,0,1,0
Comparison and Analysis of Productivity Growth and R&amp; D Investment in theElectrical Machinery Industries of the United States and Japan,R,0,0,1
Comparison of Interwar and Postwar Business Cycles Monetarism Reconsidered,R,0,1,1
Comparison of Robust and Varying Parameter Estimates of a Macroeconometric Model,R,0,1,2
Comparisons Between Public and Private Sector Union Wage Differentials Does the Legal Environment Matter?,R,0,1,1
Compatibility and Pricing with Indirect Network Effects Evidence from ATMs,R,0,1,1
Compensating Employees Below the Executive Ranks A Comparison of Options Restricted Stock and Cash,R,0,1,1
Compensating Wage Differentials and AIDS Risk,R,0,1,1
Compensating Wage Differentials and the Duration of Wage Loss,R,0,1,1
Compensating Wage Differentials for Mandatory Overtime,R,0,1,1
Compensation Structure and Product Market Competition,R,0,1,1
Compensation and Firm Performance,R,0,1,1
Compensation in the Nonprofit Sector,R,0,1,1
Competing Approaches to Forecasting Elections Economic Models Opinion Polling and Prediction Markets,R,1,0,1
Competing With the NYSE,R,1,0,1
Competition Among Hospitals,R,0,1,1
Competition Among Public Schools A Reply to Rothstein (2004),R,1,0,1
Competition Between Private and Public Schools Testing Stratification and Pricing Predictions,R,0,1,1
Competition Innovation and Growth with Limited Commitment,R,1,0,1
Competition Monopoly and Aftermarkets,R,0,1,1
Competition Payer and Hospital Quality,R,0,1,1
Competition Policy and International Trade,R,0,1,1
Competition and Efficiency in Congested Markets,R,1,0,1
Competition and Human Capital Accumulation A Theory of Interregional Specialization and Trade,R,0,1,1
Competition and Innovation An Inverted U Relationship,R,0,1,1
Competition and Intervention in Sovereign Debt Markets,R,0,1,1
Competition and Price Dispersion in the U S Airline Industry,R,0,1,1
Competition and Productivity in Japanese Manufacturing Industries,R,1,0,1
Competition and the Cost of Capital Revisited Special Authorities and Underwriters in the Market for Tax-emempt Hospital Bonds,R,0,1,1
Competition in Imperfect Markets Does it Help California s Medicaid Mothers?,R,0,1,1
Competition in Large Markets,R,1,0,1
Competition in or for the Field Which is Better?,R,0,1,1
Competition in the Computer Industry,R,0,1,1
Competitive Devaluations A Welfare-Based Approach,R,0,1,1
Competitive Diffusion,R,0,1,1
Competitive Equilibria With Limited Enforcement,R,0,1,1
Competitive Liberalization and a US-SACU FTA,R,0,1,1
Competitive Risk Sharing Contracts with One-Sided Commitment,R,0,1,1
Competitive Wages in a Match with Ordered Contracts,R,1,0,1
Competitiveness Realignment and Speculation The Role of Financial Markets,R,0,1,1
Complementarities and Collusion in an FCC Spectrum Auction,R,1,0,1
Complementarities and Comovements,R,0,1,1
Complementarities in Automobile Production,R,1,0,1
Complementarity Among Vertical Integration Decisions Evidence from Automobile Product Development,R,1,0,1
Complementarity and Cost Reduction Evidence from the Auto Supply Industry,R,0,1,1
Complementarity and Increasing Returns in Intermediate Inputs A Theoretical and Applied General-Equilibrium Analysis,R,0,1,1
Complex Ownership Structures and Corporate Valuations,R,1,0,1
Compliance with the Overtime Pay Provisions of the Fair Labor Standards Act,R,0,1,1
Components of Manufacturing Inventories,R,0,1,1
Compositional Effects of Government Spending in a Two-Country Two-SectorProduction Model,R,0,1,1
Comprehensive versus Selective Schooling in England in Wales What Do We Know?,R,1,0,1
Computer Use and Productivity Growth in Federal Government Agencies 1987 to 1992,R,0,1,1
Computers Work Organization and Wage Outcomes,R,0,1,1
Computers and Productivity in France Some Evidence,R,0,1,1
Computing Inequality Have Computers Changed the Labor Market?,R,0,1,1
Computing Stochastic Dynamic Economic Models with a Large Number of State Variables A Description and Application of a Smolyak-C,R,2,0,1
Concavity of Utility Concavity of Welfare and Redistribution of Income,R,0,1,1
Concepts and Measures of Earnings Replacement During Retirement,R,0,1,1
Concepts and Measures of Federal Deficits and Debt and Their Impact on Economic Activity,R,0,1,1
Conceptually Based Measures of Structural Adaptability,R,0,1,1
Conditional Asset Allocation in Emerging Markets,R,0,1,1
Conditional Betas,R,0,1,1
Conditional Market Timing with Benchmark Investors,R,0,1,1
Conditional Mean-Variance Efficiency of the U S Stock Market,R,0,1,1
Conditional Performance Measurement Using Portfolio Weights Evidence for Pension Funds,R,0,1,1
Conditional Policies in General Equilibrium,R,1,0,1
Conditionality Debt Relief and the Developing Country Debt Crisis,R,0,1,1
Conditioning Information and Variance Bounds on Pricing Kernels,R,0,1,1
Conditioning Manager Alphas on Economic Information Another Look at the Persistence of Performance,R,0,1,1
Conditioning Variables and the Cross-Section of Stock Returns,R,0,1,1
Confidence Crises and Public Debt Management,R,0,1,1
Confidence Regions for Robust Regression,R,0,1,1
Conflict of Interest in the Issuance of Public Securities Evidence from Venture Capital,R,0,1,1
Conflicts and Common Interests in Committees,R,0,1,1
Conflicts of Interest Information Provision and Competition in Banking,R,0,1,1
Conflicts of Interests Among Shareholders The Case of Corporate Acquisitions,R,1,0,1
Confronting Divergent Interests in Cross-Country Regulatory Arrangements,R,1,0,1
Confronting Information Asymmetries Evidence from Real Estate Markets,R,0,1,1
Congressional Distributive Politics and State Economic Performance,R,0,1,1
Congressional Vote Options,R,0,1,1
Conscription as Regulation,R,0,1,1
Consensus and Uncertainty in Economic Prediction,R,0,1,1
Consent and Exchange,R,1,0,1
Consequences and Predictors of New Health Events,R,0,1,1
Consequences of Constitutions,R,0,1,1
Consequences of Employment Protection? The Case of the Americans with Disabilities Act,R,0,1,1
Consequences of Imbalanced Sex Ratios Evidence from America s Second Generation,R,0,1,1
Consistent Expectations Rational Expectations Multiple-Solution Indeterminacies and Least-Squares Learnability,R,0,1,1
Consistent Simple Sum Aggregation over Assets,R,0,1,1
Consistent Valuation and Cost of Capital Expressions with Corporate and Personal TAxes,R,0,1,1
Consolidation in the Medical Care Marketplace A Case Study from Masschusetts,R,0,1,1
Consolidation of Banks in Japan Causes and Consequences,R,1,0,1
Conspicuous Consumption Pure Profits and the Luxury Tax,R,0,1,1
Conspicuous Consumption and Race,R,1,0,1
Constitution or Conflict?,R,0,1,1
Constitutions Corporations and Corruption American States and Constitutional Change,R,0,1,1
Constitutions Politics and Economics A Review Essay on Persson and Tabellini s (quote)The Economic Effect of Constitutions(quote),R,1,0,1
Constrained After College Student Loans and Early Career Occupational Choices,R,1,0,1
Constraining Managers without Owners Governance of the Not-for-Profit Enterprise,R,1,0,1
Constraints on Large-Block Shareholders,R,0,1,1
Constraints on the Choice of Work Hours Agency vs Specific-Capital,R,0,1,1
Constraints on the Level and Efficient Use of Labor in Japan,R,0,1,1
Construction and Interpretation of Model-Free Implied Volatility,R,1,0,1
Construction of the Earnings and Benefits File (EBF) for Use With the Health and Retirement Survey,R,0,1,1
Consumer Beliefs and Buyer and Seller Behavior in the Vehicle Inspection Market,R,0,1,1
Consumer Benefits from Increased Competition in Shopping Outlets Measuring the Effect of Wal-Mart,R,1,0,1
Consumer Boycotts The Impact of the Iraq War on French Wine Sales in the U S,R,1,0,1
Consumer City,R,0,1,1
Consumer Demand for Health Information on the Internet,R,0,1,1
Consumer Demand under Price Uncertainty Empirical Evidence from the Market for Cigarettes,R,1,0,1
Consumer Discrimination and Self-Employment,R,0,1,1
Consumer Durables and Inertial Behavior Estimation and Aggregation of (S s) Rules,R,0,1,1
Consumer Durables and the Optimality of Usually Doing Nothing,R,0,1,1
Consumer Durables and the Real Interest Rate,R,0,1,1
Consumer Information and Price Discrimination Does the Internet Affect the Pricing of New Cars to Women and Minorities?,R,0,1,1
Consumer Product Safety Regulation in the United States and the United Kingdom The Case of Bicycles,R,0,1,1
Consumer Response to Tax Rebates,R,0,1,1
Consumer Response to the Timing of Income Evidence from a Change in Tax Withholding,R,0,1,1
Consumer Sentiment Its Rationality and Usefulness in Forecasting Expenditure - Evidence from the Michigan Micro Data,R,0,1,1
Consumer Spending and the After-Tax Real Interest Rate,R,0,1,1
Consumers and Agency Problems,R,0,1,1
Consumption,R,0,1,1
Consumption Asset Markets and Macroeconomic Fluctuations,R,0,1,1
Consumption Beyond Certainty Equivalence,R,0,1,1
Consumption Commitmants and Preferences for Risk,R,0,1,1
Consumption Commitments Neoclassical Foundations for Habit Formation,R,0,1,1
Consumption Commitments Unemployment Durations and Local Risk Aversion,R,0,1,1
Consumption Commitments and Risk Preferences,R,1,0,1
Consumption Correlatedness and Risk Measurement in Economies with Non trade Assets and Heterogeneous Information,R,0,1,1
Consumption Demand,R,0,1,1
Consumption During Retirement The Missing Link in the Life Cycle,R,0,1,1
Consumption Externalities and Diffusion in Pharmaceutical Markets Antiulcer Drugs,R,0,1,1
Consumption Growth Parallels Income Growth Some New Evidence,R,0,1,1
Consumption Income and Interest Rates Reinterpreting the Time Series Evidence,R,0,1,1
Consumption Income and Material Well-Being After Welfare Reform,R,1,0,1
Consumption Over the Life Cycle,R,0,1,1
Consumption Over the Life Cycle The Role of Annuities,R,1,0,2
Consumption Preferences Asset Demands and Distribution Effects in International Financial Markets,R,0,1,1
Consumption Responses to In-Kind Transfers Evidence from the Introduction of the Food Stamp Program,R,1,0,1
Consumption Risk and Cross-Sectional Returns,R,0,1,1
Consumption Risk and Expected Stock Returns,R,0,1,1
Consumption Risk and International Asset Returns Some Empirical Evidence,R,0,1,1
Consumption Risk and the Cost of Equity Capital,R,1,0,1
Consumption Smoothing and the Welfare Consequences of Social Insurance in Developing Economies,R,1,0,1
Consumption Smoothing through Fiscal Policy in OECD and EU Countries,R,0,1,1
Consumption Stock Returns and the Gains from International Risk-Sharing,R,0,1,1
Consumption Taxes Some Fundamental Transition Issues,R,0,1,1
Consumption Taxes and Economic Efficiency in a Stochastic OLG Economy,R,0,1,1
Consumption Taxes in a Life-Cycle Framework Are Sin Taxes Regressive?,R,0,1,1
Consumption and Government-Budget Finance in a High-Deficit Economy,R,0,1,1
Consumption and Investment,R,0,1,1
Consumption and Portfolio Decisions When Expected Returns are Time Varying,R,0,1,1
Consumption and Risk Sharing Over the Life Cycle,R,0,1,1
Consumption and the Stock Market Interpreting International Experience,R,0,1,1
Consumption over the Life Cycle Facts from Consumer Expenditure Survey Data,R,0,1,1
Consumption over the Life Cycle and over the Business Cycle,R,0,1,1
Consumption vs Expenditure,R,0,1,1
Consumption vs Production of Insurance,R,0,1,1
Consumption-Wealth Comovement of the Wrong Sign,R,0,1,1
Contagion Bank Lending Spreads and Output Fluctuations,R,0,1,1
Contagion How to Measure It?,R,0,1,1
Contagion and Bank Failures During the Great Depression The June 1932 Chicago Banking Panic,R,0,1,1
Contagion and Trade Why Are Currency Crises Regional?,R,0,1,1
Contagion and Volatility with Imperfect Credit Markets,R,0,1,1
Contagion in Latin America Definitions Measurement and Policy Implications,R,0,1,1
Contagious Currency Crises,R,0,1,1
Content Protection and Oligopolistic Interactions,R,0,1,1
Continental Trading Blocs Are They Natural or Super-Natural?,R,0,1,1
Contingent Claims Valuation of Corporate Liabilities Theory and Empirical Tests,R,0,1,1
Contingent Protection as Better Insurance,R,0,1,1
Contingent Reserves Management An Applied Framework,R,0,1,1
Contingent Valuation Analysis of Willingness to Pay To Reduce Childhood Obesity,R,1,0,1
Continuing Dangers of Disinformation in Corporate Accounting Reports,R,0,1,1
Continuing Progress? Trends in Occupational Segregation in the United States Over the 1970s and 1980s,R,0,1,1
Continuous Training in Germany,R,0,1,1
Continuous Versus Episodic Change The Impact of Civil Rights Policy on the Economic Status of Blacks,R,0,1,1
Contraception and Fertility Household Production Under Uncertainty,R,0,1,2
Contraception as Development? New Evidence from Family Planning in Colombia,R,1,0,1
Contract Form and Procurement Costs The Impact of Compulsory Multiple Contractor Laws in Construction,R,0,1,1
Contract Renegotiation in Agency Problems,R,0,1,1
Contract-Theoretic Approaches to Wages and Displacement,R,0,1,1
Contractibility and Asset Ownership On-Board Computers and Governance in U S Trucking,R,0,1,1
Contractibility and the Design of Research Agreements,R,1,0,1
Contracting for Government Services Theory and Evidence from U S Cities,R,1,0,1
Contracting in the Absence of Specific Investments and Moral Hazard Understanding Carrier-Driver Relations in U S Trucking,R,0,1,1
Contraction and Expansion The Divergence of Private Sector and Public Sector Unionism in tht U S,R,0,1,1
Contractionary Currency Crashes in Developing Countries,R,1,0,1
Contractionary Devaluation and Dynamic Adjustment of Exports and Wages,R,0,1,1
Contracts Credibility and Disinflation,R,0,1,1
Contracts Holdup and Legal Intervention,R,1,0,1
Contracts Intellectual Property Rights and Multinational Investment in Developing Countries,R,0,1,1
Contracts and Money,R,0,1,1
Contracts and the Division of Labor,R,1,0,1
Contracts and the Market for Executives,R,0,1,1
Contracts as Reference Points,R,1,0,1
Contractual Frictions and Global Sourcing,R,1,0,1
Contractual Tradeoffs and SMEs Choice of Organizational Form A View from U S and French History 1830-2000,R,1,0,1
Contractual Versus Generic Outsourcing The Role of Proximity,R,1,0,1
Contrarian Investment Extrapolation and Risk,R,0,1,1
Contributions and Determinants of Research and Development Expenditures in the U S Manufacturing Industries,R,0,1,1
Contributions of Zvi Griliches,R,1,0,1
Control of the Public Debt A Requirement for Price Stability?,R,0,1,1
Controlled Openness and Foreign Direct Investment,R,0,1,1
Controlling Stocks and Flows to Promote Quality The Environment With Applications to Physical and Human Capital,R,0,1,1
Controlling the Cost of Minimum Benefit Guarantees in Public Pension Conversions,R,0,1,1
Controlling the Price Level,R,0,1,1
Controls on Capital Inflows Do they Work?,R,0,1,1
Conventional Valuation and the Term Structure of Interest Rates,R,0,1,1
Conventional and Unconventional Approaches to Exchange Rate Modeling and Assessment,R,1,0,1
Convergence Clubs and Subsistence Economies,R,0,1,1
Convergence and Growth Linkages Between North and South,R,0,1,1
Convergence and International Factor Flows in Theory and History,R,0,1,1
Convergence in Growth Rates A Quantitative Assessment of the Role of Capital Mobility and International Taxation,R,0,1,1
Convergence in Growth Rates The Role of Capital Mobility and International Taxation,R,0,1,1
Convergence of International Output Movements,R,0,1,1
Convergence to the Law of One Price Without Trade Barriers or Currency Fluctuations,R,0,1,1
Conversations Among Competitors,R,1,0,1
Convertible Bonds as (quote)Back Door(quote) Equity Financing,R,0,1,1
Converting Corporations to Partnerships through Leverage Theoretical and Practical Impediments,R,0,1,1
Converting Hospitals from Not-for-profit to For-profit Status,R,0,1,1
Cooperatives vs Outside Ownership,R,0,1,1
Coopoerative Marketing Agreements Between Competitors Evidence from Patent Pools,R,0,1,1
Coordination Fair Treatment and Inflation Persistence,R,0,1,1
Coordination and Policy Traps,R,0,1,1
Coordination of Monetary and Fiscal Policies in the OECD,R,0,1,1
Coordination vs Differentiation in a Standards War 56K Modems,R,0,1,1
Coping with Disaster The Impact of Hurricanes on International Financial Flows 1970-2002,R,1,0,1
Copycat Funds Information Disclosure Regulation and the Returns to Active Management in the Mutual Fund Industry,R,0,1,1
Copycatting Fiscal Policies of States and Their Neighbors,R,0,1,1
Core Periphery Exchange Rate Regimes and Globalization,R,0,1,1
Cornucopia The Pace of Economic Growth in the Twentieth Century,R,0,1,1
Corporate Control Portfolio Choice and the Decline of Banking,R,0,1,1
Corporate Demand for Liquidity,R,0,1,1
Corporate Earnings Track the Competitive Benchmark,R,0,1,1
Corporate Earnings and the Equity Premium,R,0,1,1
Corporate Financial Policy Taxation and Macroeconomic Risk,R,0,1,1
Corporate Financial Policy Taxes and Uncertainty An Integration,R,0,1,1
Corporate Financial and Investment Policies when Future Financing is not Frictionless,R,1,0,1
Corporate Financing Decisions When Investors Take the Path of Least Resistance,R,0,1,1
Corporate Financing and Investment Decisions When Firms Have InformationThat Investors Do Not Have,R,0,1,1
Corporate Focusing and Internal Capital Markets,R,0,1,1
Corporate Governance,R,0,1,1
Corporate Governance Economic Entrenchment and Growth,R,0,1,1
Corporate Governance and Control,R,0,1,1
Corporate Governance and Equity Prices,R,0,1,1
Corporate Governance and Merger Activity in the U S Making Sense of the 1980s and 1990s,R,0,1,1
Corporate Governance and the Home Bias,R,0,1,1
Corporate Governance and the Plight of Minority Shareholders in the United States Before the Great Depression,R,0,1,1
Corporate Investment with Financial Constraints Sensitivity of Investment to Funds from Voluntary Asset Sales,R,0,1,1
Corporate Misreporting and Bank Loan Contracting,R,1,0,0
Corporate Ownership Around the World,R,0,1,1
Corporate Ownership Structures Private versus Social Optimality,R,0,1,1
Corporate Ownership in France The Importance of History,R,0,1,1
Corporate Payouts and the Tax Price of Corporate Retentions Evidence from the Undistributed Profits Tax of 1936-1938,R,0,1,1
Corporate Pension Policy and the Value of PBGC Insurance,R,0,1,1
Corporate Restructuring and Investment Horizons,R,0,1,1
Corporate Savings and Shareholder Consumption,R,0,1,1
Corporate Supply of Index Bonds,R,0,1,1
Corporate Tax Avoidance and Firm Value,R,1,0,1
Corporate Tax Avoidance and High Powered Incentives,R,0,1,1
Corporate Tax Evasion with Agency Costs,R,0,1,1
Corporate Taxation and Bilateral FDI with Threshold Barriers,R,1,0,1
Corporate Taxation and the Efficiency Gains of the 1986 Tax Reform Act,R,0,1,1
Corporate Taxes and Incentives and the Structure of Production A Selected Survey,R,0,1,1
Corporate Yield Spreads Default Risk or Liquidity? New Evidence from the Credit-Default Swap Market,R,0,1,1
Corporate-Finance Benefits from Universal Banking Germany and the United States 1870-1914,R,0,1,1
Correspondent Clearing and the Banking Panics of the Great Depression,R,1,0,1
Corruption,R,0,1,1
Corruption Inequality and Fairness,R,1,0,1
Corruption Perceptions vs Corruption Reality,R,1,0,1
Corruption and Composition of Foreign Direct Investment Firm-Level Evidence,R,0,1,1
Corruption and Optimal Law Enforcement,R,0,1,1
Corruption and Reform An Introduction,R,0,1,1
Corruption in America,R,0,1,1
Corruption in Cities Graft and Politics in American Cities at the Turn of the Twentieth Century,R,0,1,1
Corruption in Indonesia,R,0,1,1
Cost Implications of Hospital Unionization A Behavioral Analysis,R,0,1,1
Cost Should Be No Barrier An Evaluation of the First Year of Harvard s Financial Aid Initiative,R,1,0,1
Cost and Price Movements in Business Cycle Theories and Experience Causes and Effects of OBserved Changes (SEE ALSO WP3131-Send,R,0,1,0
Cost and Price Movements in Business Cycle Theories and Experience Causes and Effects of OBserved Changes (SEE ALSO WP3131-Send out together),R,0,0,1
Cost and Price Movements in Business Cycle Theories and Experience Hypotheses of Sticky Wages and Prices (SEE ALSO WP3132-send o,R,0,1,0
Cost and Price Movements in Business Cycle Theories and Experience Hypotheses of Sticky Wages and Prices (SEE ALSO WP3132-send out together),R,0,0,1
Cost of Capital for the United States Japan and Canada An Attempt at Measurement Based on Individual Company Records and Aggrega,R,0,1,0
Cost of Capital for the United States Japan and Canada An Attempt at Measurement Based on Individual Company Records and Aggregate National Acccoun,R,0,0,1
Cost-Benefit Analysis Under Uncertainty,R,0,1,1
Cost-Effective Policies to Reduce Vehicle Emissions,R,1,0,1
Cost-Offsets of New Medications for Treatment of Schizophrenia,R,1,0,1
Cost-Reducing and Demand-Creating R&amp; D With Spillovers,R,0,1,1
Cost-of-Living Adjustment Clauses in Union Contracts,R,0,1,1
Costly Adjustment and Limited Borrowing A Welfare Analysis of Policiesto Achieve External Balance,R,0,1,1
Costly Capital Reallocation and the Effects of Government Spending,R,0,1,1
Costly Information in Firm Transformation Exit or Persistent Failure,R,0,1,1
Costly Pollution Abatement Competitiveness and Plant Location Decisions,R,0,1,1
Costs Institutional Mobility Barriers and Market Structure Advertising Agencies as Multiproduct Firms,R,0,1,1
Costs Of Financial Distress Delayed Calls Of Convertible Bonds And The Role Of Investment Banks,R,0,1,1
Costs and Benefits of Prenatal Screening For Cystic Fibrosis,R,0,1,1
Costs and Benefits of an Anti-Inflationary Policy Questions and Issues,R,0,1,1
Costs of Air Quality Regulation,R,0,1,1
Costs of Environmentally Motivated Taxes in the Presence of Other Taxes General Equilibrium Analyses,R,0,1,1
Costs of Equity Capital and Model Mispricing,R,0,1,1
Could A Monetary Base Rule Have Prevented the Great Depression?,R,0,1,1
Could Stable Money Have Averted The Great Contraction?,R,0,1,1
Could the U S Iron Industry Have Survived Free Trade After the Civil War?,R,0,1,1
Counterfactuals Forecasts and Choice-Theoretic Modelling of Policy,R,0,1,1
Counterfeit-Product Trade,R,0,1,1
Country Fund Discounts Asymmetric Information and the Mexican Crisis of 1994 Did Local Residents Turn Pessimistic Before Interna,R,0,1,0
Country Fund Discounts Asymmetric Information and the Mexican Crisis of 1994 Did Local Residents Turn Pessimistic Before International Investors?,R,0,0,1
Country Portfolios,R,0,1,1
Country Risk Asymmetric Information and Domestic Policies,R,0,1,1
Country Risk Foreign Borrowing and the Social Discount Rate in an Open Developing Economy,R,0,1,1
Country Risk and Capital Flow Reversals,R,0,1,1
Country Risk and Contingencies,R,0,1,1
Country Risk and Incentives Schemes,R,0,1,1
Country Risk and the Organization of International Capital Transfer,R,0,1,1
Country Spreads and Emerging Countries Who Drives Whom?,R,0,1,1
Courts and Relational Contracts,R,0,1,1
Courts the Lex Mundi Project,R,0,1,1
Covariance Risk Mispricing and the Cross Section of Security Returns,R,0,1,1
Covered Interest Arbitrage Then vs Now,R,0,1,1
Covered Interest Parity Uncovered Interest Parity and Exchange Rate Dynamics,R,0,1,1
Covering Up Trading Losses Opportunity-Cost Accounting as an Internal Control Mechanism,R,0,1,1
Coveting Thy Neighbor s Manuafacturing The Dilemma of State Income Apportionment,R,0,1,1
Cowards and Heroes Group Loyalty in the American Civil War,R,0,1,1
Cowboys or Cowards Why are Internet Car Prices Lower?,R,0,1,1
Cracking the Conundrum,R,1,0,1
Crafting A Class The Trade Off Between Merit Scholarships and Enrolling Lower-Income Students,R,1,0,1
Cramming The Effects of School Accountability on College-Bound Students,R,1,0,1
Creating Markets for New Vaccines Part I Rationale,R,0,1,1
Creating Markets for New Vaccines Part II Design Issues,R,0,1,1
Creative Careers The Life Cycles of Nobel Laureates in Economics,R,1,0,2
Creative Destruction and Development Institutions Crises and Restructuring,R,0,1,1
Creative Destruction and Firm-Specific Performance Heterogeneity,R,1,0,1
Creative Destruction in Industries,R,1,0,1
Creative Destruction or Just Plain Destruction? The U S Textile and Apparel Industries since 1972,R,0,1,1
Credibility Debt and Unemployment Ireland s Failed Stabilization,R,0,1,1
Credibility Real Interest Rates and the Optimal Speed of Trade Liberalization,R,0,1,1
Credibility and Monetary Policy,R,0,1,1
Credibility and Policy Convergence Evidence from U S House Roll Call Voting Records,R,0,1,1
Credibility of Policies versus Credibility of Policymakers,R,0,1,1
Credible Commitment and Exchange Rate Stability Canada s Interwar Experience,R,0,1,1
Credible Commitment to Optimal Escape from a Liquidity Trap The Role of the Balance Sheet of an Independent Central Bank,R,0,1,1
Credible Disinflation with Staggered Price Setting,R,0,1,1
