name,type,cy,by,ud
AMBIO A Journal of the Human Environment,J,100,0,0
Rangeland Ecology &amp; Management,J,27,0,16
Rangelands,J,14,0,0
Journal of Herpetology,J,25,0,41
Evolution,J,24,0,1
Journal of Vertebrate Paleontology,J,55,0,27
Wetlands,J,40,0,23
The Southwestern Naturalist,J,59,0,0
The American Midland Naturalist,J,22,0,0
Weed Science,J,27,0,15
Weed Technology,J,83,0,3
Journal of Wildlife Management,J,90,0,37
Wildlife Monographs,J,3,0,1
Wildlife Society Bulletin,J,37,0,0
The Wilson Journal of Ornithology,J,35,0,1
Journal of the American Mosquito Control Association,J,230,0,159
BIOS,J,3,0,0
South American Journal of Herpetology,J,27,0,0
Madro??o,J,106,0,92
Annals of Carnegie Museum,J,15,0,0
Journal of East African Natural History,J,21,0,0
Ecoscience,J,136,0,43
Northeastern Naturalist,J,26,0,0
Southeastern Naturalist,J,1,0,40
Journal of Mammalian Ova Research,J,0,44,0
Mammal Study,J,53,0,21
Journal of Shellfish Research,J,36,0,0
Pacific Science,J,22,0,0
Politics and the Life Sciences,J,22,28,0
Bulletin of the Biological Society of Washington,J,13,0,5
Proceedings of the Biological Society of Washington,J,123,0,30
Wildlife Biology,J,96,0,0
ZOOLOGICAL SCIENCE,J,10,0,351
Biological Procedures Online,J,3,3,124
AIDS Research and Therapy,J,6,0,5
Acta Veterinaria Scandinavica,J,7,16,5
Algorithms for Molecular Biology,J,1,0,3
Annals of Clinical Microbiology and Antimicrobials,J,2,0,4
Annals of General Psychiatry,J,9,0,6
Annals of Surgical Innovation and Research,J,4,0,4
Arthritis Research &amp; Therapy,J,38,0,25
Australia and New Zealand Health Policy,J,3,0,1
BMC Anesthesiology,J,2,0,1
BMC Biochemistry,J,2,0,2
BMC Bioinformatics,J,112,0,61
BMC Biology,J,7,0,4
BMC Biotechnology,J,14,0,17
BMC Cancer,J,94,0,44
BMC Cardiovascular Disorders,J,9,0,6
BMC Cell Biology,J,10,0,10
BMC Clinical Pathology,J,2,0,1
BMC Clinical Pharmacology,J,3,0,3
BMC Complementary and Alternative Medicine,J,7,0,6
BMC Dermatology,J,2,0,2
BMC Developmental Biology,J,15,0,11
BMC Ear Nose and Throat Disorders,J,1,0,1
BMC Ecology,J,2,0,3
BMC Emergency Medicine,J,1,0,1
BMC Evolutionary Biology,J,52,0,28
BMC Family Practice,J,8,0,7
BMC Gastroenterology,J,8,0,7
BMC Genetics,J,6,0,6
BMC Genomics,J,69,0,64
BMC Geriatrics,J,6,0,4
BMC Health Services Research,J,41,0,31
BMC Immunology,J,3,0,2
BMC Infectious Diseases,J,14,0,12
BMC International Health and Human Rights,J,2,0,0
BMC Medical Education,J,3,0,2
BMC Medical Ethics,J,1,0,3
BMC Medical Genetics,J,12,0,7
BMC Medical Imaging,J,3,0,0
BMC Medical Informatics and Decision Making,J,7,0,8
BMC Medical Research Methodology,J,14,0,13
BMC Medicine,J,2,0,9
BMC Microbiology,J,18,0,14
BMC Molecular Biology,J,20,0,13
BMC Musculoskeletal Disorders,J,28,0,22
BMC Nephrology,J,5,0,5
BMC Neurology,J,5,0,9
BMC Neuroscience,J,19,0,16
BMC Nuclear Medicine,J,2,0,2
BMC Nursing,J,2,0,0
BMC Ophthalmology,J,3,0,2
BMC Oral Health,J,2,0,3
BMC Palliative Care,J,2,0,1
BMC Pediatrics,J,12,0,7
BMC Pharmacology,J,4,0,1
BMC Physiology,J,1,0,1
BMC Plant Biology,J,12,0,13
BMC Pregnancy and Childbirth,J,3,0,2
BMC Psychiatry,J,10,0,9
BMC Public Health,J,33,0,35
BMC Pulmonary Medicine,J,2,0,2
BMC Structural Biology,J,10,0,10
BMC Surgery,J,3,0,4
BMC Systems Biology,J,16,0,8
BMC Urology,J,5,0,3
BMC Veterinary Research,J,3,0,3
BMC Women s Health,J,3,0,0
Behavioral and Brain Functions,J,14,0,13
Beilstein Journal of Organic Chemistry,J,11,0,11
BioMagnetic Research and Technology,J,1,0,2
BioMedical Engineering OnLine,J,9,0,7
BioPsychoSocial Medicine,J,7,0,5
Biology Direct,J,8,0,9
Biomedical Digital Libraries,J,1,0,1
Breast Cancer Research,J,28,0,21
Cancer Cell International,J,1,0,1
Carbon Balance and Management,J,3,0,2
Cardiovascular Diabetology,J,9,0,9
Cardiovascular Ultrasound,J,13,0,9
Cell Division,J,10,0,7
Cerebrospinal Fluid Research,J,62,0,3
Chemistry Central Journal,J,6,0,0
Chinese Medicine,J,2,0,2
Chiropractic &amp; Osteopathy,J,4,0,3
Clinical Practice and Epidemiology in Mental Health,J,4,0,6
Clinical and Molecular Allergy,J,2,0,2
Comparative Hepatology,J,1,0,2
Conflict and Health,J,3,0,1
Cost Effectiveness and Resource Allocation,J,3,0,5
Cough,J,3,0,5
Critical Care,J,75,0,26
CytoJournal,J,6,0,6
Diagnostic Pathology,J,10,0,6
Dynamic Medicine,J,2,0,1
Emerging Themes in Epidemiology,J,0,0,1
Environmental Health,J,8,0,4
Epidemiologic Perspectives &amp; Innovations,J,1,0,0
Filaria Journal,J,3,0,3
Frontiers in Zoology,J,9,0,8
Genetic Vaccines and Therapy,J,4,0,3
Genome Biology,J,49,0,25
Geochemical Transactions,J,0,0,2
Globalization and Health,J,1,0,2
Harm Reduction Journal,J,9,0,11
Head &amp; Face Medicine,J,14,0,12
Health Research Policy and Systems,J,2,0,3
Health and Quality of Life Outcomes,J,15,0,11
Human Resources for Health,J,8,0,8
Immunome Research,J,3,0,3
Implementation Science,J,7,0,6
Infectious Agents and Cancer,J,7,0,7
International Breastfeeding Journal,J,5,0,6
International Journal of Behavioral Nutrition and Physical Activity,J,7,0,4
International Journal of Health Geographics,J,10,0,7
International Seminars in Surgical Oncology,J,5,0,4
Journal of Autoimmune Diseases,J,2,0,2
Journal of Biology,J,1,0,0
Journal of Biomedical Discovery and Collaboration,J,1,0,4
Journal of Brachial Plexus and Peripheral Nerve Injury,J,5,0,8
Journal of Carcinogenesis,J,1,0,1
Journal of Cardiothoracic Surgery,J,15,0,12
Journal of Circadian Rhythms,J,3,0,3
Journal of Ethnobiology and Ethnomedicine,J,11,0,13
Journal of Immune Based Therapies and Vaccines,J,4,0,4
Journal of Inflammation,J,4,0,5
Journal of Medical Case Reports,J,6,0,3
Journal of Molecular Signaling,J,2,0,3
Journal of Nanobiotechnology,J,1,0,2
Journal of Negative Results in BioMedicine,J,3,0,2
Journal of NeuroEngineering and Rehabilitation,J,6,0,4
Journal of Neuroinflammation,J,9,0,11
Journal of Occupational Medicine and Toxicology,J,1,0,3
Journal of Orthopaedic Surgery and Research,J,4,0,3
Journal of Translational Medicine,J,13,0,14
Kinetoplastid Biology and Disease,J,2,0,2
Lipids in Health and Disease,J,6,0,5
Malaria Journal,J,29,0,25
Microbial Cell Factories,J,8,0,10
Molecular Cancer,J,20,0,19
Molecular Neurodegeneration,J,4,0,4
Molecular Pain,J,7,0,6
Neural Development,J,5,0,5
Nutrition &amp; Metabolism,J,6,0,7
Nutrition Journal,J,5,0,6
Orphanet Journal of Rare Diseases,J,12,0,10
Osteopathic Medicine and Primary Care,J,7,0,4
Particle and Fibre Toxicology,J,3,0,2
Philosophy Ethics and Humanities in Medicine,J,0,0,1
Plant Methods,J,4,0,3
Population Health Metrics,J,2,0,3
Proteome Science,J,5,0,4
Radiation Oncology,J,12,0,15
Reproductive Biology and Endocrinology,J,8,0,8
Reproductive Health,J,2,0,1
Respiratory Research,J,24,0,16
Retrovirology,J,17,0,19
Saline Systems,J,3,0,1
Scoliosis,J,4,0,7
Source Code for Biology and Medicine,J,1,0,1
Substance Abuse Treatment Prevention and Policy,J,8,0,7
Theoretical Biology and Medical Modelling,J,11,0,14
Thrombosis Journal,J,4,0,6
Trials,J,9,0,9
Virology Journal,J,28,0,24
World Journal of Emergency Surgery,J,6,0,7
World Journal of Surgical Oncology,J,30,0,22
Biomedical Research,J,14,0,0
Biophysical Journal,J,225,0,220
Seibutsu Butsuri,J,15,0,0
European Journal of Endocrinology,J,65,0,0
Reproduction,J,61,0,0
LECZENIE RAN,J,6,0,0
ORTODONCJA POLSKA,J,8,0,0
PRZEGL??D CHIRURGII DZIECI??CEJ,J,7,0,0
PRZEGL??D GINEKOLOGICZNO-PO??O??NICZY,J,10,0,0
Przegl??d Flebologiczny,J,11,0,0
Basin Research,J,0,0,2
British Journal of Haematology,J,0,0,188
Clinical &amp; Experimental Allergy,J,0,0,69
Clinical Endocrinology,J,0,0,12
Clinical Otolaryngology,J,0,0,46
Cytopathology,J,0,0,7
Dermatologic Surgery,J,0,0,1371
Global Change Biology,J,0,0,1
Headache The Journal of Head and Face Pain,J,0,0,28
Immunology and Cell Biology,J,0,1,0
Journal of Medical Primatology,J,0,2,2
Journal of Neuroendocrinology,J,0,0,1
Journal of Oral Rehabilitation,J,2,10,2
Kidney International,J,0,0,40
Monthly Notices of the Royal Astronomical Society,J,0,0,50
New Phytologist,J,0,0,60
Parasite Immunology,J,0,0,1
A Companion to 19th-Century America,B,27,0,0
A Companion to 20th-century America,B,33,0,0
A Companion to Aesthetics,B,0,23,0
A Companion to African Philosophy,B,50,0,0
A Companion to African-American Philosophy,B,34,0,2
A Companion to African-American Studies,B,38,0,0
A Companion to American Fiction 1780???1865,B,0,40,0
A Companion to American Fiction 1865???1914,B,33,0,0
A Companion to American Foreign Relations,B,29,0,0
A Companion to American Immigration,B,27,0,0
A Companion to American Indian History,B,0,27,0
A Companion to American Technology,B,0,24,0
A Companion to American Women s History,B,27,0,0
A Companion to Analytic Philosophy,B,42,0,0
A Companion to Anglo - Saxon Literature,B,0,30,0
A Companion to Applied Ethics,B,53,0,0
A Companion to Art Theory,B,0,44,0
A Companion to Asian American Studies,B,0,23,0
A Companion to Bioethics,B,0,48,0
A Companion to Britain in the Later Middle Ages,B,0,34,0
A Companion to Business Ethics,B,0,38,0
A Companion to Chaucer,B,0,34,0
A Companion to Cognitive Science,B,0,65,0
A Companion to Colonial America,B,25,0,0
A Companion to Contemporary Britain 1939???2000,B,36,0,0
A Companion to Contemporary Political Philosophy,B,0,45,1
A Companion to Continental Philosophy,B,0,60,0
A Companion to Cultural Studies,B,32,0,0
A Companion to Digital Humanities,B,0,41,0
A Companion to Early Modern Philosophy,B,0,42,0
A Companion to Early Modern Women s Writing,B,0,26,0
A Companion to Early Twentieth-Century Britain,B,0,34,0
A Companion to Economic Forecasting,B,0,26,0
A Companion to Economic Geography,B,0,31,0
A Companion to Eighteenth-Century Britain,B,0,44,0
A Companion to Eighteenth-Century Poetry,B,45,0,0
A Companion to English Renaissance Literature and Culture,B,0,63,0
A Companion to Environmental Philosophy,B,0,39,0
A Companion to Epistemology,B,0,26,0
A Companion to Europe 1900???1945,B,37,0,0
A Companion to European Romanticism,B,35,0,0
A Companion to Feminist Philosophy,B,0,60,0
A Companion to Film Theory,B,0,20,0
A Companion to Gender Studies,B,0,42,0
A Companion to Genethics,B,0,0,38
A Companion to Heidegger,B,0,33,0
A Companion to Herman Melville,B,40,0,0
A Companion to Japanese History,B,34,0,0
A Companion to Kant,B,40,0,0
A Companion to Linguistic Anthropology,B,27,0,0
A Companion to Literature and Film,B,0,27,0
A Companion to Literature from Milton to Blake,B,0,58,0
A Companion to Mark Twain,B,37,0,0
A Companion to Media Studies,B,31,0,0
A Companion to Medieval Art,B,33,0,33
A Companion to Medieval English Literature and Culture c 1350???c 1500,B,44,0,0
A Companion to Milton,B,0,33,0
A Companion to Modernist Literature and Culture,B,66,0,0
A Companion to Museum Studies,B,43,0,0
A Companion to Narrative Theory,B,38,0,0
A Companion to Nietzsche,B,36,0,0
A Companion to Nineteenth-Century Britain,B,0,36,0
A Companion to Nineteenth-Century Europe,B,38,0,0
A Companion to Phenomenology and Existentialism,B,42,0,0
A Companion to Philosophical Logic,B,0,50,0
A Companion to Philosophy in the Middle Ages,B,151,0,0
A Companion to Philosophy of Law and Legal Theory,B,0,43,0
A Companion to Philosophy of Religion,B,0,82,0
A Companion to Plato,B,33,0,0
A Companion to Post-1945 America,B,37,0,0
A Companion to Postcolonial Studies,B,0,34,0
A Companion to Pragmatism,B,41,0,0
A Companion to Psychological Anthropology,B,0,34,0
A Companion to Racial and Ethnic Studies,B,0,47,0
A Companion to Rationalism,B,29,0,29
A Companion to Renaissance Drama,B,0,41,0
A Companion to Restoration Drama,B,0,28,0
A Companion to Rhetoric and Rhetorical Criticism,B,0,38,0
A Companion to Romance,B,0,34,0
A Companion to Romanticism,B,0,55,0
A Companion to Science Fiction,B,44,0,0
A Companion to Shakespeare,B,0,31,0
A Companion to Shakespeare and Performance,B,38,0,0
A Companion to Shakespeare s Works The Comedies,B,25,0,0
A Companion to Shakespeare s Works The Histories,B,25,0,0
A Companion to Shakespeare s Works The Poems Problem Comedies Late Plays,B,26,0,0
A Companion to Shakespeare s Works the Tragedies,B,26,0,0
A Companion to Socrates,B,34,0,0
A Companion to Stuart Britain,B,0,28,0
A Companion to Television,B,33,0,0
A Companion to Theoretical Econometrics,B,0,38,0
A Companion to Tragedy,B,31,0,0
A Companion to Tudor Britain,B,0,38,0
A Companion to Twentieth Century Poetry,B,0,50,0
A Companion to Twentieth-Century American Drama,B,37,0,0
A Companion to Victorian Literature and Culture,B,0,30,0
A Companion to Victorian Poetry,B,0,35,0
A Companion to Walt Whitman,B,40,0,0
A Companion to Western Historical Thought,B,29,0,0
A Companion to the American Revolution,B,0,95,0
A Companion to the American South,B,0,32,0
A Companion to the American West,B,0,27,0
A Companion to the British and Irish novel 1945???2000,B,45,0,0
A Companion to the Civil War and Reconstruction,B,27,0,54
A Companion to the Eighteenth-Century English Novel and Culture,B,27,0,0
A Companion to the Gothic,B,0,27,1
A Companion to the History of Economic Thought,B,0,45,0
A Companion to the History of the Middle East,B,33,0,0
A Companion to the Literature and Culture of the American South,B,0,36,0
A Companion to the Literatures of Colonial America,B,37,0,0
A Companion to the Philosophy of Education,B,49,0,0
A Companion to the Philosophy of Language,B,0,29,0
A Companion to the Philosophy of Mind,B,0,22,1
A Companion to the Philosophy of Science,B,0,85,0
A Companion to the Reformation World,B,33,0,0
A Companion to the Regional Literatures of America,B,0,35,0
A Companion to the Vietnam War,B,27,0,0
A Companion to the Worlds of the Renaissance,B,0,32,0
A Concise Companion to Chaucer,B,18,0,0
A Concise Companion to Contemporary British Fiction,B,15,0,0
A Concise Companion to English Renaissance Literature,B,15,0,0
A Concise Companion to Feminist Theory,B,0,16,0
A Concise Companion to Milton,B,17,0,0
A Concise Companion to Modernism,B,0,17,0
A Concise Companion to Postwar American Literature and Culture,B,0,18,0
A Concise Companion to Shakespeare on Screen,B,18,0,0
A Concise Companion to Twentieth-Century American Poetry,B,15,1,0
A Concise Companion to the Restoration and Eighteenth Century,B,0,15,0
A Concise Companion to the Victorian Novel,B,0,16,0
A Dictionary of American History,B,0,29,0
A Dictionary of Contemporary History,B,0,27,0
A Dictionary of Military History,B,0,31,0
A Feminist Companion to Shakespeare,B,0,22,0
A Hegel Dictionary,B,0,28,0
A Heidegger Dictionary,B,0,26,1
A Kant Dictionary,B,0,31,0
A New Dictionary of Religions,B,0,29,0
A New Handbook of Living Religions,B,0,29,0
A Wittgenstein Dictionary,B,0,26,0
ANZ Journal of Surgery,J,87,0,0
APLAR Journal of Rheumatology,J,21,0,0
Abacus,J,8,0,0
Accounting &amp; Finance,J,8,0,0
Acta Anaesthesiologica Scandinavica,J,91,0,49
Acta Archaeologica,J,35,0,0
Acta Biochimica et Biophysica Sinica,J,32,0,0
Acta Neurologica Scandinavica,J,59,0,29
Acta Neuropsychiatrica,J,17,0,0
Acta Ophthalmologica Scandinavica,J,49,0,63
Acta Pharmacologica Sinica,J,78,0,0
Acta Physiologica,J,60,0,19
Acta Psychiatrica Scandinavica,J,63,0,85
Acta Zoologica,J,0,0,2
Addiction,J,97,0,44
Addiction Biology,J,7,0,9
Africa Research Bulletin Economic Financial and Technical Series,J,193,0,0
Africa Research Bulletin Political Social and Cultural Series,J,118,0,63
African Development Review,J,10,0,24
African Journal of Ecology,J,49,0,29
Aging Cell,J,23,0,26
Agricultural Economics,J,40,0,0
Agricultural and Forest Entomology,J,15,0,7
Alcoholism Clinical and Experimental Research,J,98,0,66
Alimentary Pharmacology &amp; Therapeutics Symposium Series,J,8,0,0
Allergy,J,70,0,38
American Business Law Journal,J,5,0,0
American Journal Of Reproductive Immunology,J,33,0,0
American Journal of Agricultural Economics,J,33,0,0
American Journal of Economics and Sociology,J,13,0,0
American Journal of Political Science,J,28,0,0
American Journal of Transplantation,J,117,0,74
Anaesthesia,J,151,14523,50
Analysis,J,31,0,0
Anatomia Histologia Embryologia Journal of Veterinary Medicine Series C,J,14,0,25
Anatomical Science International,J,8,0,9
Andrologia,J,10,0,0
Animal Conservation,J,19,0,9
Animal Genetics,J,37,2,34
Animal Science Journal,J,32,0,0
Annals of Applied Biology,J,16,0,13
Annals of Human Genetics,J,24,0,38
Annals of Noninvasive Electrocardiology,J,14,0,0
Annals of Public and Cooperative Economics,J,5,0,9
Annals of the Association of American Geographers,J,21,0,0
Annals of the New York Academy of Sciences,J,10,1466,4751
Anthropology Today,J,15,0,0
Antipode,J,16,0,0
Apmis,J,34,17,14
Applied Psychology,J,30,0,7
Aquaculture Nutrition,J,19,0,0
Aquaculture Research,J,51,0,21
Arabian archaeology and epigraphy,J,0,184,1
Archaeometry,J,10,0,0
Area,J,11,0,0
Aristotelian Society Supplementary Volume,J,13,0,0
Art History,J,0,0,16
Artificial Organs,J,26,0,0
Asia Pacific Viewpoint,J,12,0,0
Asia-Pacific Journal of Clinical Oncology,J,10,0,3
Asian Economic Journal,J,7,0,0
Asian Journal Of Social Psychology,J,10,0,2
Asian Journal of Andrology,J,36,0,17
Astronomy &amp; Geophysics,J,20,0,0
Austral Ecology,J,40,0,0
Australasian Journal of Dermatology,J,23,0,0
Australasian Journal on Ageing,J,18,0,0
Australasian Radiology,J,19,0,19
Australian &amp; New Zealand Journal of Statistics,J,11,0,0
Australian Economic History Review,J,7,0,7
Australian Economic Papers,J,6,0,0
Australian Endodontic Journal,J,11,0,0
Australian Journal of Entomology,J,16,0,0
Australian Journal of Public Administration,J,15,0,0
Australian Journal of Rural Health,J,16,0,16
Australian Occupational Therapy Journal,J,6,0,0
Australian Veterinary Journal,J,60,0,0
Australian and New Zealand Journal of Public Health,J,24,0,0
Autonomic &amp; Autacoid Pharmacology,J,7,0,0
BJOG An International Journal of Obstetrics and Gynaecology,J,92,0,52
BJU International,J,142,0,154
Basic &amp; Clinical Pharmacology &amp; Toxicology,J,35,0,26
Basin Research,J,11,1,16
Bioethics,J,28,0,3
Biological Journal of the Linnean Society,J,62,0,0
Biometrics,J,49,0,36
Biotropica,J,24,0,45
Bipolar Disorders,J,19,0,18
Birth,J,22,0,0
Blackwell Encyclopedia of Sociology,B,34,0,0
Blackwell Handbook of Adolescence,B,30,0,0
Blackwell Handbook of Childhood Cognitive Development,B,0,33,0
Blackwell Handbook of Childhood Social Development,B,0,41,0
Blackwell Handbook of Early Childhood Development,B,33,0,0
Blackwell Handbook of Infant Development,B,0,33,0
Blackwell Handbook of Language Development,B,30,0,0
Blackwell Handbook of Social Psychology Group Process,B,0,29,0
Blackwell Handbook of Social Psychology Intergroup Processes,B,0,28,0
Blackwell Handbook of Social Psychology Interpersonal Processes,B,0,25,0
Blackwell Handbook of Social Psychology Intraindividual Processes,B,0,31,0
Botanical Journal of the Linnean Society,J,38,0,0
Brain Pathology,J,36,0,18
British Journal of Clinical Pharmacology,J,67,0,69
British Journal of Dermatology,J,156,0,242
British Journal of Educational Studies,J,17,0,7
British Journal of Educational Technology,J,49,0,30
British Journal of Haematology,J,85,1,68
British Journal of Industrial Relations,J,18,0,0
British Journal of Learning Disabilities,J,18,0,14
British Journal of Management,J,14,0,11
Bulletin of Economic Research,J,5,0,0
Bulletin of Latin American Research,J,46,0,26
Business Ethics A European Review,J,19,0,28
Business Strategy Review,J,15,0,15
Business and Society Review,J,7,0,0
CNS Drug Reviews,J,7,0,0
Canadian Journal of Agricultural Economics/Revue canadienne d agroeconomie,J,10,0,0
Cancer Science,J,77,0,56
Cardiovascular Drug Reviews,J,12,0,0
Cell Proliferation,J,21,0,0
Cellular Microbiology,J,75,0,106
Centaurus,J,4,0,0
Cephalalgia,J,52,0,26
Chemical Biology &amp; Drug Design,J,25,0,19
Child &amp; Family Social Work,J,13,0,12
Child Care Health and Development,J,37,40,16
Child Development,J,41,0,24
Child and Adolescent Mental Health,J,25,0,14
China &amp; World Economy,J,18,0,10
City &amp; Community,J,8,0,0
Cladistics,J,15,0,9
Clinical &amp; Experimental Allergy,J,33,0,31
Clinical &amp; Experimental Ophthalmology,J,41,0,9
Clinical Endocrinology,J,88,0,176
Clinical Genetics,J,37,0,21
Clinical Implant Dentistry and Related Research,J,8,17,0
Clinical Microbiology and Infection,J,57,0,71
Clinical Oral Implants Research,J,30,0,36
Clinical Otolaryngology,J,39,0,39
Clinical Physiology and Functional Imaging,J,20,0,13
Clinical Psychology Science and Practice,J,9,0,0
Clinical Transplantation,J,42,0,22
Clinical and Experimental Dermatology,J,88,0,88
Clinical and Experimental Optometry,J,15,0,7
Clinical and Experimental Pharmacology and Physiology,J,21,0,0
Clinical and Laboratory Haematology,J,16,0,8
Coloration Technology,J,23,0,0
Colorectal Disease,J,88,0,34
Communication Theory,J,32,0,0
Community Dentistry And Oral Epidemiology,J,30,189,8
Companion to African American History,B,0,34,0
Companion to the American South,B,0,30,0
Companion to the City,B,0,53,53
Comprehensive Reviews in Food Science and Food Safety,J,2,0,5
Computer Graphics Forum,J,17,0,0
Computer-Aided Civil and Infrastructure Engineering,J,13,0,0
Congenital Anomalies,J,10,0,0
Congenital Heart Disease,J,28,0,0
Congestive Heart Failure,J,156,73,28
Conservation Biology,J,57,0,32
Conservation in Practice,J,25,0,0
Constellations,J,10,0,0
Contact Dermatitis,J,67,594,0
Corporate Governance An International Review,J,39,0,0
Creating Value,B,0,14,0
Creativity and Innovation Management,J,13,0,0
Criminology,J,8,0,9
Criminology &amp; Public Policy,J,10,0,0
Current Directions in Psychological Science,J,11,0,0
Curriculum Inquiry,J,5,0,0
Cytopathology,J,47,1,16
Decision Sciences,J,9,0,0
Decision Sciences Journal of Innovative Education,J,15,0,0
Dental Traumatology,J,17,0,24
Dermatologic Surgery,J,157,0,60
Dermatologic Therapy,J,7,0,0
Developing World Bioethics,J,17,0,8
Development Policy Review,J,15,0,0
Development and Change,J,9,0,23
Developmental Science,J,12,0,32
Diabetes Obesity and Metabolism,J,50,0,64
Diabetic Medicine,J,120,0,208
Dialog A Journal of Theology,J,10,0,0
Dictionary of Cultural and Critical Theory,B,0,30,0
Differentiation,J,30,0,47
Digestive Endoscopy,J,14,0,0
Diplomatic History,J,12,0,0
Disasters,J,18,0,9
Diseases of the Esophagus,J,19,0,32
EPPO Bulletin,J,2,0,263
Early Intervention in Psychiatry,J,17,0,0
Early Medieval Europe,J,30,56,0
Echocardiography,J,95,0,90
Ecography,J,25,0,32
Ecological Entomology,J,21,0,3
Ecological Management &amp; Restoration,J,14,0,0
Ecology Letters,J,29,0,26
Ecology Of Freshwater Fish,J,43,0,10
Econometrica,J,34,0,20
Economic Affairs,J,30,0,0
Economic Notes,J,8,0,0
Economic Outlook,J,16,0,0
Economic Policy,J,5,0,0
Economic Record,J,17,0,0
Economica,J,19,5,26
Economics &amp; Politics,J,7,0,0
Educational Measurement Issues and Practice,J,8,0,0
Educational Philosophy and Theory,J,31,0,10
Educational Theory,J,8,0,0
Emergency Medicine Australasia,J,35,0,10
English Literary Renaissance,J,7,0,0
Entomologia Experimentalis et Applicata,J,55,0,45
Entomological Research,J,51,128,0
Entomological Science,J,12,0,0
Entrepreneurship Theory and Practice,J,18,0,0
Environmental Microbiology,J,94,0,131
Epilepsia,J,232,0,174
Epilepsy Currents,J,20,0,0
Ethics &amp; International Affairs,J,10,0,2
Ethology,J,51,0,6
European Financial Management,J,23,0,0
European Journal Of Dental Education,J,13,0,0
European Journal Of Haematology,J,41,0,27
European Journal Of Oral Sciences,J,14,0,0
European Journal of Cancer Care,J,41,0,31
European Journal of Clinical Investigation,J,40,0,0
European Journal of Education,J,11,0,0
European Journal of Neurology,J,95,0,33
European Journal of Neuroscience,J,133,0,43
European Journal of Philosophy,J,11,0,0
European Journal of Political Research,J,9,0,11
European Journal of Soil Science,J,43,0,55
European Law Journal,J,23,0,0
Evolution,J,78,0,9
Experimental Dermatology,J,33,0,12
Experimental Physiology,J,1,0,2
Experimental Techniques,J,40,0,6
Expert Systems,J,5,0,0
FEBS Journal,J,144,0,148
FEMS Immunology &amp; Medical Microbiology,J,58,0,90
FEMS Microbiology Ecology,J,65,0,65
FEMS Microbiology Letters,J,130,0,160
FEMS Microbiology Reviews,J,15,0,32
FEMS Yeast Research,J,40,0,43
Family Business Review,J,8,0,0
Family Court Review,J,1,13,0
Family Process,J,12,0,0
Fatigue &amp; Fracture of Engineering Materials and Structures,J,35,0,16
Financial Accountability &amp; Management,J,15,0,0
Fiscal Studies,J,7,12,0
Fish and Fisheries,J,9,0,0
Fisheries Management and Ecology,J,12,0,0
Fisheries Oceanography,J,6,0,13
Fisheries Science,J,32,0,0
Foreign Policy Analysis,J,4,0,0
Forest Pathology,J,14,0,0
Freshwater Biology,J,67,0,28
Functional Ecology,J,32,0,78
Fundamental &amp; clinical Pharmacology,J,20,0,20
Gender &amp; History,J,28,0,0
Gender Work &amp; Organization,J,7,0,0
Genes Brain and Behavior,J,17,0,81
Genes to Cells,J,32,0,9
Geobiology,J,7,0,3
Geofluids,J,13,0,8
Geografiska Annaler Series A Physical Geography,J,8,0,0
Geografiska Annaler Series B Human Geography,J,7,0,0
Geographical Analysis,J,5,0,0
Geographical Research,J,16,0,0
Geography Compass,J,10,0,19
Geology Today,J,9,0,0
Geophysical Journal International,J,87,0,223
Geophysical Prospecting,J,21,1,20
Geostandards and Geoanalytical Research,J,8,0,0
Geriatrics &amp; Gerontology International,J,15,0,0
German Economic Review,J,7,0,0
German Life and Letters,J,18,0,0
Gerodontology,J,12,0,0
Global Change Biology,J,42,1,81
Global Ecology and Biogeography,J,31,0,23
Governance,J,16,0,0
Government and Opposition,J,15,97,0
Grass and Forage Science,J,13,0,0
Grassland Science,J,7,0,0
Ground Water,J,46,0,88
Ground Water Monitoring &amp; Remediation,J,14,1367,871
Growth and Change,J,12,0,0
HIV Medicine,J,26,0,12
Haemophilia,J,43,0,27
Handbook of Applied Econometrics Volume I Macroeconomics,B,0,15,0
Handbook of Applied Econometrics Volume II Microeconomics,B,0,14,0
Handbook of Contemporary Syntactic Theory,B,0,27,0
Handbook of International Trade,B,0,42,0
Handbook of Organizational Learning and Knowledge Management,B,37,0,0
Handbook of Research Methods in Clinical Psychology,B,31,0,0
Handbook of Research Methods in Developmental Science,B,0,28,0
Handbook of Research Methods in Experimental Psychology,B,22,0,0
Handbook of Research Methods in Industrial and Organizational Psychology,B,0,26,0
Headache The Journal of Head and Face Pain,J,77,0,26
Health Expectations,J,8,0,7
Health Information and Libraries Journal,J,10,0,18
Health Services Research,J,51,0,76
Helicobacter,J,26,98,0
Hemodialysis International,J,25,0,0
Hepatology Research,J,20,0,3
Hereditas,J,11,0,43
Higher Education Quarterly,J,8,0,0
Histopathology,J,90,42,50
Historical Research,J,10,0,7
History,J,63,0,0
History Compass,J,42,0,116
History and Theory,J,10,0,10
History of Education Quarterly,J,93,108,0
Human Cell,J,7,0,0
Human Communication Research,J,68,0,0
Human Resource Management Journal,J,6,238,0
Ibis,J,54,0,37
Immunological Reviews,J,21,0,0
Immunology,J,75,2,83
Indoor Air,J,7,0,12
Industrial Relations,J,22,0,0
Industrial Relations Journal,J,19,0,0
Information Systems Journal,J,13,0,0
Insect Molecular Biology,J,20,0,24
