name,type,cy,by,ud
Journal of Chemical Theory and Computation,J,70,0,112
Journal of Combinatorial Chemistry,J,38,0,28
Journal of Industrial &amp; Engineering Chemistry,J,0,0,50
Journal of Medicinal Chemistry,J,212,0,283
Journal of Natural Products,J,90,0,181
Journal of Proteome Research,J,140,0,319
Journal of the American Chemical Society,J,800,0,1247
Langmuir,J,589,0,773
Macromolecules,J,307,0,411
Molecular Pharmaceutics,J,55,0,123
Nano Letters,J,172,0,422
Organic Letters,J,318,0,685
Organic Process Research &amp; Development,J,48,0,56
Organometallics,J,216,0,281
The Journal of Organic Chemistry,J,356,0,437
The Journal of Physical Chemistry,J,0,2,336
The Journal of Physical Chemistry A,J,447,0,719
The Journal of Physical Chemistry B,J,567,0,1154
The Journal of Physical Chemistry C,J,858,0,1008
The Cleft Palate-Craniofacial Journal,J,17,0,0
Chest,J,180,0,294
Journal of Applied Clinical Medical Physics,J,15,0,0
Veterinary Pathology,J,28,0,54
Journal of Dairy Science,J,179,0,186
Anesthesia Progress,J,7,0,0
Clinical Diabetes,J,10,0,9
Diabetes,J,77,0,197
Diabetes Care,J,166,0,393
Diabetes Spectrum,J,10,0,0
American Economic Journal Applied Economics,J,9,0,0
American Economic Review,J,152,0,1
Journal of Economic Literature,J,8,0,0
Journal of Economic Perspectives,J,13,0,0
American Educational Research Journal,J,2,0,9
Educational Evaluation and Policy Analysis,J,2,0,1
Educational Researcher,J,29,0,0
Journal of Educational and Behavioral Statistics,J,7,0,1
Review of Educational Research,J,7,0,10
Review of Research in Education,J,15,0,0
Journal of Aquatic Animal Health,J,4,0,8
Marine and Coastal Fisheries Dynamics Management and Ecosystem Science,J,6,0,14
North American Journal of Aquaculture,J,30,0,70
North American Journal of Fisheries Management,J,50,0,150
Transactions of the American Fisheries Society,J,34,0,86
Eos Transactions American Geophysical Union,J,121,0,17
Geochemistry Geophysics Geosystems,J,60,0,0
Geophysical Research Letters,J,333,9,14901
Global Biogeochemical Cycles,J,27,0,0
Journal of Geophysical Research,J,615,116,1
Paleoceanography,J,24,0,0
Radio Science,J,32,0,0
Reviews of Geophysics,J,3,0,0
Space Weather,J,21,0,0
Tectonics,J,11,0,0
Water Resources Research,J,117,0,0
Journal of the American Helicopter Society,J,7,0,0
2004 Compensation and Benefits Survey,B,0,2,0
5th International Indoor Air Quality Symposium Proceedings,B,0,2,0
A Strategy for Assessing and Managing Occupational Exposures 3rd edition,B,0,37,0
AIHce 1996 - Health Care Industries Papers,C,0,454,0
AIHce 1997 - Taking Responsibility Building Tomorrow s Profession Papers,C,0,395,0
AIHce 1998,C,0,448,0
AIHce 1999,C,0,487,0
AIHce 2000,C,0,440,0
AIHce 2001,C,0,403,0
AIHce 2002,C,0,443,0
AIHce 2003,C,0,302,0
AIHce 2004,C,0,377,0
AIHce 2005,C,0,364,0
AIHce 2006,C,0,387,0
ANSI/AIHA Z10-2005 Occupational Health and Safety Management Systems,B,0,2,0
ANSI/AIHA Z88 10 ??? 2001 Respirator Fit Testing Methods,B,0,2,0
ANSI/AIHA Z88 7-2001 Color Coding of Air-Purifying Respirator Canisters Cartridges and Filters,B,0,2,0
ANSI/AIHA Z9 11-2008 Laboratory Decommissioning,B,2,0,2
ANSI/AIHA Z9 2-2006 Fundamentals Governing the Design and Operation of Local Exhaust Ventilation Systems,B,0,2,0
ANSI/AIHA Z9 5-2003 Laboratory Ventilation,B,0,2,0
ANSI/AIHA Z9 6-2008 Exhaust Systems for Grinding Polishing and Buffing,B,2,0,0
An Ergonomics Guide to Computer Workstations,B,2,0,0
Assessment Remediation and Post-Remediation Verification of Mold in Buildings,B,0,2,0
Biological Monitoring Guide ??? A Practical Field Manual,B,0,2,0
Biosafety Reference Manual,B,0,13,0
Burton Field Guide for Industrial Hygiene,B,0,13,0
Chemical Protective Clothing 2nd edition,B,0,12,0
Chemical-Biological Terrorism-Awareness and Response to the Threat,B,0,2,0
Clandestine Methamphetamine Laboratory Assessment and Remediation Guideline,B,2,0,0
Engineering Reference Manual 2nd edition,B,0,14,0
Environmental Health and Safety for Hazardous Waste Sites,B,0,24,0
Environmental Mold State of the Science State of the Art,B,0,2,0
Ergonomics From Concept to Practice,B,0,2,0
Ergonomics Regulations and Standards,B,0,2,0
Field Guide for the Determination of Biological Contaminants in Environmental Samples 2nd edition,B,0,13,0
Guidance for Conducting Control Banding Analyses,B,2,0,0
Guideline for the Decontamination of Chemical Protective Clothing and Equipment,B,0,2,0
Health and Safety Requirements for Construction Contract Documents,B,0,2,0
IAQ Investigator s Guide 2nd edition,B,0,16,0
IH Reference &amp; Study Guide 2nd edition,B,0,24,0
Incident Safety and Health Management Handbook (ISHMH),B,0,0,12
Industrial Hygiene Performance Metrics,B,0,16,0
Industrial Hygiene and Safety Auditing Second Edition,B,2,0,0
Investigations A Handbook for Prevention Professionals,B,0,2,0
Laboratory Quality Assurance Manual 3rd ed,B,0,14,0
Mathematical Models for Estimating Occupational Exposures to Chemicals,B,0,2,0
Noise Vibration Problem-Solution Workbook,B,0,29,0
Occupational Health and Safety Management System Performance Measurement A Universal Assessment Instrument,B,0,22,0
Preventing Hazards at the Source,B,2,0,0
Radio-Frequency and Microwave Radiation,B,0,2,0
Recognition Evaluation and Control of Indoor Mold,B,0,0,25
Recommendations for the Management Operation Testing and Maintenance of HVAC Systems,B,0,2,0
Report of Microbial Growth Task Force,B,0,2,0
Responding to Community Outrage,B,0,2,2
Safety Now!,B,0,2,0
The Noise Manual Revised 5th edition,B,0,26,0
The Role of the Industrial Hygienist in a Pandemic,B,0,2,0
Toxicology Principles for the Industrial Hygienist,B,0,0,40
Welding Health and Safety A Field Guide for OEHS Professionals,B,0,11,0
AIAA Journal,J,76,0,22
Journal of Aerospace Computing Information and Communication,J,14,0,1
Journal of Aircraft,J,39,0,0
Journal of Guidance Control and Dynamics,J,68,0,0
Journal of Propulsion and Power,J,50,0,0
Journal of Spacecraft and Rockets,J,28,0,0
Advances in Mathematics of Communications,J,61,0,0
Communications on Pure and Applied Analysis,J,15,0,0
Discrete and Continuous Dynamical Systems,J,77,36,1
Discrete and Continuous Dynamical Systems - Series B,J,26,0,0
Discrete and Continuous Dynamical Systems - Series S,J,14,0,0
Electronic Research Announcements in Mathematical Sciences,J,4,0,0
Inverse Problems and Imaging,J,15,0,0
Journal of Industrial and Management Optimization,J,17,0,15
Journal of Modern Dynamics,J,5,0,0
Kinetic and Related Models,J,8,0,0
Mathematical Biosciences and Engineering,J,16,0,0
Networks and Heterogeneous Media,J,14,0,0
The Journal of Geometric Mechanics,J,4,0,0
AIP Conference Proceeding Volume 78,C,0,138,0
AIP Conference Proceedings,C,1949,610,137
AIP Conference Proceedings Volume 68,C,0,258,0
AIP Conference Proceedings Volume 88,C,0,29,0
Applied Physics Letters,J,1191,0,866
Astrophysical implications of the laboratory study of presolar materials,C,0,28,0
Atomic processes in plasmas,C,0,32,0
Biomicrofluidics,J,16,0,22
Chaos An Interdisciplinary Journal of Nonlinear Science,J,60,0,43
Conference on 3K cosmology,C,0,33,0
EXPERIMENTAL MESON SPECTROSCOPY ??? 1972 Third Biennial International Conference,C,0,35,0
Eighth Canadian conference on general relativity and relativistic astrophysics,C,0,49,0
Exotic nuclei and atomic masses (ENAM 98),C,0,196,0
Fourth Huntsville gamma-ray burst symposium,C,0,183,0
Fourth international workshop on stress induced phenomena in metallization,C,0,55,0
Journal of Applied Physics,J,1103,0,1705
Journal of Mathematical Physics,J,130,0,114
Journal of Physical and Chemical Reference Data,J,6,0,0
Journal of Renewable and Sustainable Energy,J,16,0,11
Low Temperature Physics,J,46,0,0
MAGNETISM AND MAGNETIC MATERIALS ??? 1973 Nineteenth Annual Conference,C,0,302,0
Mysteries puzzles and paradoxes in quantum mechanics,C,0,45,0
PARTICLES AND FIELDS Proceedings of the XIII Mexican School of Particles and Fields,C,69,0,0
PHYSICS AND THE ENERGY PROBLEM ??? 1974 The Proceedings of the American Physical Society Topical Conference on Energy,C,0,27,0
Physics Today,J,59,4416,98
Physics of Fluids,J,138,0,128
Physics of Plasmas,J,299,0,308
Physics of glasses Structure and dynamics,C,0,25,0
Proceedings of the 10th international conference on photoacoustic and photothermal phenomena,C,0,212,0
Review of Scientific Instruments,J,175,0,184
Second international workshop on particle physics and the early universe (COSMO-98),C,0,77,0
Simulation and theory of electrostatic interactions in solution,C,0,26,0
Small missions for energetic astrophysics,C,0,17,0
Space technology and applications international forum (STAIF - 97),C,0,238,0
TETRAHEDRALLY BONDED AMORPHOUS SEMICONDUCTORS International Conference,C,0,57,0
THERMAL EXPANSION OF SOLIDS ??? 1973 International Symposium,C,0,27,0
The 13th international conference on laser interactions and related plasma phenomena,C,0,80,0
The 13th international winterschool on electronic properties of novel materials- science and technology of molecular nanostructures,C,0,108,0
The 14th international conference on spectral line shapes,C,0,102,0
The 17th international conference on x-ray and inner-shell processes,C,0,44,0
The 1998 international conference on characterization and metrology for ULSI technology,C,0,141,0
The 9th astrophysics conference After the dark ages when galaxies were young (the Universe at 2&lt;Z&lt;5),C,0,61,0
The Journal of Chemical Physics,J,726,0,608
The eighth international conference on heavy-ion accelerator technology,C,0,58,0
The fourth international conference on dense z-pinches,C,0,114,0
The second Mexican symposium on medical physics,C,0,22,0
The second international conference on computing anticipatory systems CASYS???98,C,0,43,0
The seventh workshop on advanced accelerator concepts,C,0,87,0
The sixteenth international conference on atomic physics,C,0,30,0
The sixth conference on the intersections of particle and nuclear physcis,C,0,162,0
The workshop on physics at the first muon collider and at the front end of a muon collider,C,0,87,0
Third NREL Conference on thermophotovoltaic generation of electricity,C,0,43,0
Tours symposium on nuclear physics III,C,0,63,0
Workshop on observing giant cosmic ray air showers from &gt;10,C,0,47,0
American Journal of Science,J,6,0,0
Journal of International Marketing,J,6,0,0
Journal of Marketing,J,10,0,0
Journal of Marketing Research,J,11,0,0
Journal of Public Policy &amp; Marketing,J,14,0,0
Bulletin of the American Mathematical Society,J,21,0,0
Conformal Geometry and Dynamics of the American Mathematical Society,J,3,0,2
Journal of the American Mathematical Society,J,17,0,0
Mathematics of Computation,J,61,0,0
Proceedings of the American Mathematical Society,J,80,0,408
Representation Theory of the American Mathematical Society,J,7,0,0
St Petersburg Mathematical Journal,J,17,0,0
Transactions of the American Mathematical Society,J,90,0,87
Archives of Dermatology,J,112,0,0
Archives of Facial Plastic Surgery,J,17,0,44
Archives of General Psychiatry,J,42,0,42
Archives of Internal Medicine,J,128,0,16
Archives of Neurology,J,116,0,155
Archives of Ophthalmology,J,120,0,120
Archives of Otolaryngology - Head and Neck Surgery,J,64,0,0
Archives of Pediatrics and Adolescent Medicine,J,91,0,0
Archives of Surgery,J,91,0,99
JAMA The Journal of the American Medical Association,J,477,0,785
Bulletin of the American Meteorological Society,J,22,0,213
Earth Interactions,J,2,0,21
Journal of Applied Meteorology and Climatology,J,33,0,677
Journal of Atmospheric and Oceanic Technology,J,44,0,931
Journal of Climate,J,94,0,2811
Journal of Hydrometeorology,J,23,0,325
Journal of Physical Oceanography,J,56,1,1145
Journal of the Atmospheric Sciences,J,49,0,1164
Monthly Weather Review,J,68,0,1518
Weather and Forecasting,J,31,0,341
Peanut Science,J,15,0,15
Journal of the American Pharmacists Association,J,20,0,43
Physical Review A,J,705,0,2
Physical Review B,J,1587,0,17
Physical Review C,J,276,0,4
Physical Review D,J,732,0,11
Physical Review E,J,648,0,20
Physical Review Letters,J,1002,0,25
Physical Review Special Topics - Accelerators and Beams,J,56,0,74
Physical Review Special Topics - Physics Education Research,J,5,0,2
Physics,J,42,0,6
Reviews of Modern Physics,J,11,1,0
Physical Therapy,J,24,0,0
AJP Advances in Physiology Education,J,13,0,39
AJP Cell Physiology,J,76,0,51
AJP Endocrinology and Metabolism,J,83,0,86
AJP Gastrointestinal and Liver Physiology,J,74,0,70
AJP Heart and Circulatory Physiology,J,145,0,155
AJP Lung Cellular and Molecular Physiology,J,62,0,63
AJP Regulatory Integrative and Comparative Physiology,J,101,0,68
AJP Renal Physiology,J,88,0,92
Journal of Applied Physiology,J,136,0,192
Journal of Neurophysiology,J,171,0,217
Physiological Genomics,J,41,0,63
Physiological Reviews,J,8,0,0
Physiology,J,15,0,0
Academic Psychiatry,J,47,0,0
American Journal of Psychiatry,J,96,0,25
Journal of Neuropsychiatry,J,25,0,0
Psychiatric Services,J,139,0,36
Psychosomatics,J,45,0,0
Self-Assessment in Geriatric Psychiatry,B,1,0,0
Self-Assessment in Psychiatry,B,1,0,0
Self-Assessment in Psychopharmacology,B,1,0,0
Self-Assessment in Substance Abuse Treatment,B,1,0,0
Textbook of Psychopharmacology,B,1,0,0
A commentary and review of Montesquieu s Spirit of laws,B,0,26,0
A laboratory manual for social psychology,B,0,18,0
Adjustment to physical handicap and illness A survey of the social psychology of physique and disability,B,0,8,0
American Journal of Orthopsychiatry,J,17,0,13
American Psychologist,J,37,24,152
An enquiry into the nature of the human soul wherein the immateriality of the soul is evinced from the principles of reason and philosophy Vol II (2nd ed ),B,0,0,4
An essay on the causes of the variety of complexion and figure in the human species to which are added animadversions on certain remarks made on the first edition of this essay by Charles White in a series of discourses delivered before the Literary and Philosophical Society of Manchester in England also Strictures on Lord Kaims discourse on the original diversity of mankind (2nd ed enlarged and improved),B,0,5,0
An essay on the vital and other involuntary motions of animals,B,0,13,0
An inquiry into the opinions ancient and modern concerning life and organization,B,0,5,0
Basic statistical concepts,B,0,15,0
Basic statistics,B,0,10,0
Behavioral Neuroscience,J,27,0,86
Canadian Journal of Behavioural Science/Revue canadienne des Sciences du comportement,J,7,0,0
Canadian Journal of Experimental Psychology/Revue canadienne de psychologie exp??rimentale,J,8,0,6
Canadian Journal of Psychology/Revue Canadienne de Psychologie,J,0,0,11
Canadian Psychology/Psychologie Canadienne,J,14,0,1
Casebook for clinical supervision A competency-based approach,B,12,0,0
Consulting Psychology Journal Practice and Research,J,6,0,2
Courtroom modifications for child witnesses Law and science in forensic evaluations,B,12,0,0
Cultural Diversity and Ethnic Minority Psychology,J,11,0,1
Data of ethics,B,0,17,0
Developmental Psychology,J,23,0,190
Dreaming,J,0,0,10
Elements of criticism Vol 1 2nd American from the 8th London ed,B,0,18,0
Elements of physiology (Vols 1 and 2) to which is appended an appendix exhibiting a brief and compendious view of the existing discoveries relative to the subject of animal electricity,B,0,49,0
Elements of statistical inference,B,0,10,0
Emotion,J,33,1,40
Essays on some of the first principles of metaphysics ethicks and theology,B,0,2,0
Essays on the nature and principles of taste (from the Edinburgh 1811 ed ),B,0,3,0
Essays on the powers of the human mind Vol 3 Essays on the active powers of man,B,0,8,0
Families Systems &amp; Health,J,9,2,5
Fatigue and impairment in man,B,0,20,0
First lines of the practice of physic with notes and observations practical and explanatory and a preliminary discourse in defence of classical medicine in two volumes Vol 1,B,0,5,0
Handbook of counseling and psychotherapy with lesbian gay bisexual and transgender clients (2nd ed ),B,0,0,18
Health Psychology,J,15,8,121
Hints for an essay on the pursuit of happiness (designed for common use),B,0,7,0
History of Psychology,J,11,3,1
International Journal of Play Therapy,J,7,0,0
International Journal of Stress Management,J,4,0,5
Introduction to statistical inference,B,0,25,0
Introduction to the statistical method Foundations and use in the behavioral sciences,B,0,10,0
Journal of Abnormal Psychology,J,19,0,31
Journal of Applied Psychology,J,20,0,6
Journal of Comparative Psychology,J,14,0,15
Journal of Comparative and Physiological Psychology,J,0,1,7
Journal of Consulting and Clinical Psychology,J,19,0,69
Journal of Counseling Psychology,J,13,0,112
Journal of Educational Psychology,J,23,0,29
Journal of Experimental Psychology,J,0,0,1
Journal of Experimental Psychology Animal Behavior Processes,J,18,2,52
Journal of Experimental Psychology Applied,J,2,0,25
Journal of Experimental Psychology General,J,11,0,72
Journal of Experimental Psychology Human Perception &amp; Performance,J,21,0,46
Journal of Experimental Psychology Learning Memory and Cognition,J,19,0,52
Journal of Family Psychology,J,15,0,40
Journal of Neuroscience Psychology and Economics,J,12,0,0
Journal of Personality and Social Psychology,J,24,0,25
Journal of Psychotherapy Integration,J,2,0,0
Journal of Theoretical and Philosophical Psychology,J,27,259,0
Lectures on the philosophy of the human mind Vol 3,B,0,26,0
Letters on the elementary principles of education Vol 2 (6th ed ),B,0,13,0
Natural principles of rectitude for the conduct of man in all states and situations of life demonstrated and explained in a systematic treatise on moral philosophy Comprehending The law of nature ethics natural jurisprudence general ??conomy politics and the law of nations,B,0,7,0
Neuropsychology,J,17,0,330
Observations on the nature causes and cure of those disorders which have been commonly called nervous hypochondria or hysteric To which are prefixed some remarks on the sympathy of the nerves (2nd ed corrected),B,0,9,0
Personality change and development As measured by the projective techniques,B,0,19,0
Professional Psychology,J,0,1,0
Professional Psychology Research and Practice,J,15,0,40
PsycCRITIQUES,J,121,0,6
Psychoanalytic Psychology,J,10,0,1
Psychological Assessment,J,12,0,95
Psychological Bulletin,J,12,0,60
Psychological Methods,J,8,1,280
Psychological Review,J,11,0,26
Psychological Services,J,7,0,1
Psychology Public Policy and Law,J,4,0,1
Psychology and Aging,J,25,0,54
Psychology of Aesthetics Creativity and the Arts,J,10,0,0
Psychology of Men &amp; Masculinity,J,6,0,0
Psychology of Religion and Spirituality,J,5,0,0
Psychotherapy Theory Research Practice Training,J,0,1,10
Psychotherapy with cardiac patients Behavioral cardiology in practice,B,14,0,0
Rehabilitation Psychology,J,15,343,107
Review of General Psychology,J,9,0,5
Saint Augustine Of the citie of God With the learned comments of Ioannes Ludovicus Vives (2nd ed ),B,0,23,0
Statistical inference,B,0,19,0
Statistical methods in educational and psychological research,B,0,20,0
Statistical principles in experimental design,B,0,12,0
Statistics An intuitive approach,B,0,20,0
Stress and disease,B,0,5,0
Sweet madness A study of humor,B,0,9,0
The English malady or a Treatise of nervous diseases of all kinds as spleen vapours lowness of spirits hypochondriacal and hysterical distempers etc (4th ed ),B,0,29,0
The Wechsler-Bellevue Scales A guide for counselors,B,0,10,0
The anatomy of melancholy What it is with all the kinds causes symptomes prognostickes &amp; severall cures of it (4th ed ),B,0,4,0
The essays of Michael Seigneur de Montaigne (8th ed ) in 3 volumes Vol 1,B,0,58,0
The essays of Michael Seigneur de Montaigne translated into English Vol 3 (8th ed ),B,0,14,0
The forty-ninth yearbook of the National Society for the Study of Education Part 1 Learning and instruction,B,0,14,0
The light of nature pursued Volume 1 (2nd ed ),B,0,14,0
The light of nature pursued together with some account of the life of the author by Sir H P St John Mildmay Vol 5 (2nd ed rev and corrected),B,0,15,0
The light of nature pursued together with some account of the life of the author by Sir H P St John Mildmay Vol II (2nd ed rev and corrected),B,0,26,0
The philosophy of zoology Or a general view of the structure functions and classification of animals Vol II,B,0,9,0
The philosophy of zoology or a general view of the structure functions and classification of animals Vol 1,B,0,16,0
The spiritual mustard pot containing a demonstration of the existence of God answers to three objections to the divine origin of the scriptures and an essay on the origin of religion,B,0,4,0
The teaching and learning of psychotherapy,B,0,18,0
The treatise on religious affections somewhat abridged to which is now added a copious index of subjects,B,0,4,0
Theoretical &amp; Philosophical Psychology,J,0,134,1
Theory of equations,B,0,8,0
Training and Education in Professional Psychology,J,8,0,5
Transactions of the phrenological society instituted 22nd February 1820,B,0,16,0
Transcending self-interest Psychological explorations of the quiet ego,B,22,0,0
Truth displayed In a series of elementary principles illustrated and enforced by practical observations in three parts,B,0,39,0
Two discourses concerning the soul of brutes which is that of the vital and sensitive of man The first is physiological shewing the nature parts powers and affections of the same and the other is pathological which unfolds the diseases which affect it and its primary seat to wit the brain and nervous stock and treats of their cures with copper cuts,B,0,3,0
Two treatises in the one of which the nature of the bodies in the other the nature of man s soule is looked into In a way of discovery of the immortality of reasonable soules,B,0,51,0
Why aren t more women in science Top researchers debate the evidence,B,0,0,18
Working with parents of noncompliant children A guide to evidence-based parent training for practitioners and students,B,10,0,0
Zoonomia or the Laws of organic life in three parts Vol 2 (4th American ed ),B,0,5,0
American Journal of Public Health,J,103,0,139
American Journal of Roentgenology,J,181,0,10
Hesperia,J,7,0,0
Journal of Biobased Materials and Bioenergy,J,12,0,0
Journal of Biomedical Nanotechnology,J,10,0,0
Journal of Computational and Theoretical Nanoscience,J,56,0,0
Journal of Holography and Speckle,J,14,0,0
Journal of Low Power Electronics,J,13,0,0
Journal of Nanoelectronics and Optoelectronics,J,21,0,0
Journal of Nanoscience and Nanotechnology,J,367,0,83
Journal of Scanning Probe Microscopy,J,7,0,7
Sensor Letters,J,15,0,0
American Scientist,J,51,0,18
Journal of Bone and Mineral Research,J,69,0,74
Journal of Biological Chemistry,J,866,0,1608
Molecular &amp; Cellular Proteomics,J,61,0,95
The Journal of Lipid Research,J,88,0,254
Molecular Biology of the Cell,J,99,0,188
Cell Biology Education,J,12,0,0
Journal of Clinical Investigation,J,105,5,56
American Journal of Clinical Pathology,J,66,0,63
Laboratory Medicine,J,35,0,0
American Journal Of Pathology,J,122,0,193
Journal of Molecular Diagnostics,J,18,0,29
Antimicrobial Agents and Chemotherapy,J,227,45,7294
Applied and Environmental Microbiology,J,270,150,9626
Clinical Microbiology Reviews,J,11,8,374
Clinical and Vaccine Immunology,J,68,27,2233
Eukaryotic Cell,J,48,1,1439
Infection and Immunity,J,161,65,8048
Journal of Bacteriology,J,213,114,9665
Journal of Clinical Microbiology,J,209,3,8248
Journal of Microbiology and Biology Education,J,1,0,0
Journal of Virology,J,320,73,13294
Microbiology and Molecular Biology Reviews,J,7,0,298
Molecular and Cellular Biology,J,135,65,7832
American Journal of Clinical Nutrition,J,143,0,287
Journal of Nutrition,J,91,0,98
Drug Metabolism and Disposition,J,79,0,414
Journal of Pharmacology and Experimental Therapeutics,J,103,0,830
Molecular Interventions,J,8,0,0
Molecular Pharmacology,J,64,0,470
Pharmacological Reviews,J,5,0,0
Agronomy Journal,J,46,0,0
Journal of Environmental Quality,J,80,0,0
Journal of Plant Registrations,J,20,0,0
Journal of Andrology,J,20,0,33
Journal of Animal Science,J,97,0,127
2009 Construction Research Congress,C,152,0,0
2009 International Foundation Congress and Equipment Expo,C,241,0,0
2009 US-China Workshop on Ground Improvement Technologies,C,33,0,0
Geotechnical Earthquake Engineering and Soil Dynamics IV Congress 2008,C,216,0,0
International Journal of Geomechanics,J,5,0,0
Journal of Aerospace Engineering,J,25,0,1
Journal of Architectural Engineering,J,7,0,0
Journal of Bridge Engineering,J,23,0,9
Journal of Cold Regions Engineering,J,3,0,0
Journal of Composites for Construction,J,13,0,4
Journal of Computing in Civil Engineering,J,21,0,1
Journal of Construction Engineering and Management,J,74,14,15
Journal of Energy Engineering,J,4,0,0
Journal of Engineering Mechanics,J,52,8,23
Journal of Environmental Engineering,J,65,0,45
Journal of Geotechnical and Geoenvironmental Engineering,J,59,0,37
Journal of Hydraulic Engineering,J,47,0,29
Journal of Hydrologic Engineering,J,39,0,42
Journal of Infrastructure Systems,J,14,0,0
Journal of Irrigation and Drainage Engineering,J,30,0,13
Journal of Legal Affairs and Dispute Resolution in Engineering and Construction,J,8,0,0
Journal of Management in Engineering,J,8,0,0
Journal of Materials in Civil Engineering,J,28,0,0
Journal of Performance of Constructed Facilities,J,25,0,5
Journal of Professional Issues in Engineering Education and Practice,J,7,0,0
Journal of Structural Engineering,J,53,0,58
Journal of Surveying Engineering,J,8,0,0
Journal of Transportation Engineering,J,50,0,19
Journal of Urban Planning and Development,J,7,0,0
Journal of Water Resources Planning and Management,J,28,0,0
Journal of Waterway Port Coastal and Ocean Engineering,J,16,0,8
Leadership and Management in Engineering,J,17,0,0
Natural Hazards Review,J,4,0,0
Practice Periodical of Hazardous Toxic and Radioactive Waste Management,J,14,0,2
Practice Periodical on Structural Design and Construction,J,21,0,2
Proceedings of the 2009 Structures Congress,C,316,0,0
The Eighth International Conference of Chinese Logistics and Transportation Professionals,C,699,0,0
Water Distribution Systems Analysis 2008 Kruger National Park South Africa,C,100,0,0
Journal of Clinical Oncology,J,288,0,1479
Journal of Oncology Practice,J,20,0,36
American Journal of Health-System Pharmacy,J,94,0,72
Blood,J,436,0,1798
Journal of the American Society of Nephrology,J,109,0,121
Clinical Journal of the American Society of Nephrology,J,90,0,91
American Journal of Neuroradiology,J,139,0,154
THE PLANT CELL ONLINE,J,68,0,81
PLANT PHYSIOLOGY,J,135,0,233
Systematic Botany,J,20,0,0
American Journal of Audiology,J,11,0,55
American Journal of Speech-Language Pathology,J,9,0,75
Journal of Speech Language and Hearing Research,J,24,0,159
Language Speech and Hearing Services in Schools,J,12,0,126
Perspectives on Administration and Supervision,J,6,0,0
Perspectives on Audiology,J,4,0,4
Perspectives on Augmentative and Alternative Communication,J,12,0,0
Perspectives on Communication Disorders and Sciences in Culturally and Linguistically Diverse Populations,J,4,0,0
Perspectives on Hearing and Hearing Disorders in Childhood,J,0,0,18
Perspectives on Issues in Higher Education,J,5,0,0
Perspectives on Language Learning and Education,J,0,0,6
Perspectives on Neurophysiology and Neurogenic Speech and Language Disorders,J,10,0,5
Perspectives on School-Based Issues,J,7,0,0
Perspectives on Swallowing and Swallowing Disorders (Dysphagia),J,6,0,6
Journal of Agricultural Biological and Environmental Statistics,J,15,0,2
Journal of Business and Economic Statistics,J,11,0,10
Journal of Computational and Graphical Statistics,J,14,0,0
Journal of the American Statistical Association,J,39,0,13
Statistics in Biopharmaceutical Research,J,0,0,10
Technometrics,J,10,0,33
The American Statistician,J,19,0,1
Proceedings of the American Thoracic Society,J,26,0,0
American Journal of Respiratory and Critical Care Medicine,J,75,0,141
American Journal of Respiratory Cell and Molecular Biology,J,61,0,58
Biointerphases,J,14,0,0
Journal of Vacuum Science &amp; Technology A Vacuum Surfaces and Films,J,114,0,0
Journal of Vacuum Science &amp; Technology B Microelectronics and Nanometer Structures,J,245,0,5
American Journal of Veterinary Research,J,34,0,18
Journal of the American Veterinary Medical Association,J,85,0,16
Perceptual and Motor Skills,J,127,445,127
Psychological Reports,J,133,536,97
The Annals of Family Medicine,J,24,0,24
Annals of Mathematics,J,123,218,7
Annual Review of Anthropology,J,7,0,76
Annual Review of Biochemistry,J,23,0,335
Annual Review of Biomedical Engineering,J,3,0,0
Annual Review of Biophysics,J,7,0,12
Annual Review of Cell and Developmental Biology,J,1,0,0
Annual Review of Earth and Planetary Sciences,J,17,0,19
Annual Review of Economics,J,18,0,1
Annual Review of Fluid Mechanics,J,0,0,15
Annual Review of Genomics and Human Genetics,J,5,0,0
Annual Review of Immunology,J,0,0,67
Annual Review of Law and Social Science,J,0,0,1
Annual Review of Marine Science,J,1,0,19
Annual Review of Materials Research,J,4,0,0
Annual Review of Medicine,J,0,0,67
Annual Review of Microbiology,J,15,0,22
Annual Review of Neuroscience,J,18,0,10
Annual Review of Nuclear and Particle Science,J,15,0,0
Annual Review of Nutrition,J,12,0,20
Annual Review of Pharmacology,J,0,0,22
Annual Review of Pharmacology and Toxicology,J,0,0,20
Annual Review of Phytopathology,J,15,0,12
Annual Review of Plant Biology,J,0,0,62
Annual Review of Political Science,J,17,0,10
Annual Review of Psychology,J,4,0,50
Annual Review of Public Health,J,0,0,50
Annual Review of Resource Economics,J,15,0,1
Annual Review of Sociology,J,21,0,152
Anthropological Science,J,7,0,0
Anthropological Science (Japanese Series),J,5,0,0
Advances in Applied Probability,J,14,0,14
Journal of Applied Probability,J,41,0,19
AIJ Journal of Technology and Design,J,119,0,0
Journal of Asian Architecture and Building Engineering,J,40,0,0
Journal of Asian Electric Vehicles,J,36,76,0
2008 ACM/SIGDA Dinner and Open Member Meeting on -,C,4,0,0
ACM SIGACCESS Accessibility and Computing,J,10,0,0
ACM SIGACT News,J,19,0,0
ACM SIGARCH Computer Architecture News,J,58,0,0
ACM SIGAda Ada Letters,J,31,0,0
ACM SIGBED Review,J,12,0,0
ACM SIGCAS Computers and Society,J,0,3,0
ACM SIGCOMM Computer Communication Review,J,11,0,0
ACM SIGCSE Bulletin,J,130,0,0
ACM SIGEVOlution,J,7,0,0
