name,type,cy,by,ud
Accounting Forum,J,9,0,8
Accounting Organizations and Society,J,13,0,20
Acta Astronautica,J,79,10,95
Acta Biomaterialia,J,14,0,22
Acta Ecologica Sinica,J,15,0,0
Acta Genetica Sinica,J,22,0,0
Acta Histochemica,J,28,0,17
Acta Materialia,J,118,0,145
Acta Mathematica Scientia,J,20,0,0
Acta Metallurgica Sinica (English Letters),J,11,0,0
Acta Metallurgica et Materialia,J,0,0,255
Acta Oecologica,J,23,52,27
Acta Physico-Chimica Sinica,J,30,0,6
Acta Psychologica,J,17,0,13
Acta Tropica,J,24,14,39
Acute Pain,J,6,0,0
Ad Hoc Networks,J,26,0,26
Addictive Behaviors,J,68,0,68
Additives for Polymers,J,18,0,0
Advanced Drug Delivery Reviews,J,27,0,50
Advanced Engineering Informatics,J,10,0,0
Advances In Librarianship Volume 24,B,0,0,12
Advances in Accounting Behavioral Research Volume 9,B,11,0,0
Advances in Accounting Volume 22,B,15,0,0
Advances in Agronomy Volume 89,B,11,0,0
Advances in Applied Mathematics,J,38,0,11
Advances in Carbohydrate Chemistry and Biochemistry Volume 60,B,11,0,0
Advances in Catalysis Volume 49,B,8,0,0
Advances in Catalysis Volume 50,B,8,0,0
Advances in Chemical Engineering - Multiscale Analysis,B,0,0,9
Advances in Colloid and Interface Science,J,6,0,7
Advances in Engineering Software,J,10,0,18
Advances in Genetics Volume 56,B,9,0,0
Advances in Group Processes Volume 23,B,13,0,0
Advances in Heterocyclic Chemistry Volume 89,B,0,0,8
Advances in Heterocyclic Chemistry Volume 90,B,10,0,0
Advances in Hospitality and Leisure Volume 2,B,20,0,0
Advances in International Accounting Volume 19,B,13,0,0
Advances in Management Accounting Volume 15,B,18,0,0
Advances in Marine Biology Volume 50,B,9,0,0
Advances in Mathematics,J,46,0,43
Advances in Mergers and Acquisitions Volume 5,B,9,0,0
Advances in Neonatal Care,J,37,0,52
Advances in Quantum Chemistry Volume 48,B,1,0,27
Advances in Space Research,J,168,0,240
Advances in Water Resources,J,32,0,21
Aerospace Science and Technology,J,21,0,39
Aesthetic Surgery Journal,J,37,168,0
Ageing Research Reviews,J,8,0,7
Aggression and Violent Behavior,J,10,0,15
Agricultural Sciences in China,J,34,0,0
Agricultural Systems,J,27,0,14
Agricultural Water Management,J,50,0,52
Agricultural and Forest Meteorology,J,45,0,24
Agriculture Ecosystems &amp; Environment,J,76,0,76
Air Medical Journal,J,14,7,0
Alcohol,J,50,0,2130
Alzheimer s and Dementia,J,54,0,0
Ambulatory Pediatrics,J,37,0,0
Ambulatory Surgery,J,7,0,10
American Heart Journal,J,117,31,328
American Journal of Hypertension,J,70,0,61
American Journal of Infection Control,J,273,41,0
American Journal of Obstetrics and Gynecology,J,344,1558,1150
American Journal of Ophthalmology,J,104,0,532
American Journal of Orthodontics and Dentofacial Orthopedics,J,139,137,121
American Journal of Otolaryngology,J,19,0,0
American Journal of Preventive Medicine,J,71,0,101
Anaerobe,J,9,0,7
Analytica Chimica Acta,J,336,41,523
Analytical Biochemistry,J,148,0,525
Animal Behaviour,J,79,3588,95
Animal Feed Science and Technology,J,59,1,56
Animal Reproduction Science,J,187,0,140
Annales Fran??aises d??Anesth??sie et de R??animation,J,56,0,532
Annales M??dico-psychologiques revue psychiatrique,J,42,0,51
Annales Scientifiques de l tcole Normale Sup??rieure,J,14,0,0
Annales d Urologie,J,8,0,23
Annales de Cardiologie et d Ang??iologie,J,12,0,50
Annales de Chirurgie,J,39,0,69
Annales de Chirurgie Plastique Esth??tique,J,25,0,30
Annales de Chirurgie de la Main,J,0,230,0
Annales de Pal??ontologie,J,19,0,18
Annales de R??adaptation et de M??decine Physique,J,44,0,91
Annales de l Institut Henri Poincare (C) Non Linear Analysis,J,1,0,0
Annales de l Institut Pasteur/Actualit??s,J,0,0,9
Annals of Anatomy - Anatomischer Anzeiger,J,25,0,34
Annals of Diagnostic Pathology,J,14,0,0
Annals of Emergency Medicine,J,145,512,7060
Annals of Epidemiology,J,27,0,62
Annals of Nuclear Energy,J,30,6,71
Annals of Physics,J,37,18,70
Annals of Pure and Applied Logic,J,32,0,42
Annals of Tourism Research,J,28,0,0
Annals of the ICRP,J,9,0,0
Annual Reports on NMR Spectroscopy Volume 55,B,10,0,0
Annual Reports on NMR Spectroscopy Volume 58,B,9,0,0
Annual Reviews in Control,J,5,0,0
Antiviral Research,J,71,0,89
Appetite,J,201,0,15
Applications of Research Methodology,B,14,0,0
Applied Acoustics,J,42,0,34
Applied Animal Behaviour Science,J,69,0,44
Applied Catalysis,J,0,0,34
Applied Catalysis A General,J,159,0,173
Applied Catalysis B Environmental,J,128,0,90
Applied Clay Science,J,28,0,47
Applied Energy,J,26,0,25
Applied Ergonomics,J,40,0,23
Applied Geochemistry,J,35,0,66
Applied Geography,J,1,0,0
Applied Mathematical Modelling,J,55,0,147
Applied Mathematics Letters,J,42,0,95
Applied Mathematics and Computation,J,195,0,229
Applied Numerical Mathematics,J,46,0,23
Applied Nursing Research,J,12,0,0
Applied Ocean Research,J,9,2,15
Applied Radiation and Isotopes,J,68,0,47
Applied Soft Computing,J,22,0,0
Applied Soil Ecology,J,38,0,47
Applied Surface Science,J,451,0,470
Applied Thermal Engineering,J,80,0,134
Applied and Computational Harmonic Analysis,J,24,0,9
Aquacultural Engineering,J,10,0,35
Aquaculture,J,175,0,438
Aquatic Botany,J,28,0,38
Aquatic Toxicology,J,66,0,134
Archives de P??diatrie,J,196,0,244
Archives of Biochemistry and Biophysics,J,58,0,172
Archives of Clinical Neuropsychology,J,15,0,15
Archives of Gerontology and Geriatrics,J,20,0,11
Archives of Medical Research,J,46,0,0
Archives of Oral Biology,J,39,0,34
Archives of Physical Medicine and Rehabilitation,J,54,8,29
Archives of Psychiatric Nursing,J,11,0,0
Arthroscopy The Journal of Arthroscopic &amp; Related Surgery,J,191,0,113
Artificial Intelligence,J,12,0,8
Artificial Intelligence in Medicine,J,21,0,16
Assessing Writing,J,2,0,6
Asthma Magazine,J,0,165,0
Astroparticle Physics,J,24,0,57
Atherosclerosis,J,112,0,169
Atherosclerosis Supplements,J,19,0,17
Atmospheric Environment,J,172,0,208
Atmospheric Research,J,58,0,31
Atomic Data and Nuclear Data Tables,J,7,0,1
Auris Nasus Larynx,J,21,0,46
Australasian Emergency Nursing Journal,J,23,0,13
Australian College of Midwives Incorporated Journal,J,0,9,0
Autoimmunity Reviews,J,16,0,22
Automatica,J,63,0,44
Automation in Construction,J,12,0,14
Autonomic Neuroscience,J,54,0,29
Basic and Applied Ecology,J,12,0,21
Behavior Therapy,J,27,2633,47
Behaviour Research and Therapy,J,38,0,46
Behavioural Brain Research,J,102,0,108
Behavioural Processes,J,30,0,58
Best Practice &amp; Research Clinical Anaesthesiology,J,12,0,0
Best Practice &amp; Research Clinical Endocrinology &amp; Metabolism,J,15,0,0
Best Practice &amp; Research Clinical Gastroenterology,J,13,0,0
Best Practice &amp; Research Clinical Haematology,J,16,0,0
Best Practice &amp; Research Clinical Obstetrics &amp; Gynaecology,J,9,0,0
Best Practice &amp; Research Clinical Rheumatology,J,17,0,0
Biochemical Education,J,0,52,0
Biochemical Engineering Journal,J,29,0,37
Biochemical Pharmacology,J,64,0,155
Biochemical Systematics and Ecology,J,27,0,33
Biochemical and Biophysical Research Communications,J,641,29,2163
Biochimica et Biophysica Acta (BBA) - Bioenergetics,J,107,0,168
Biochimica et Biophysica Acta (BBA) - Biomembranes,J,106,0,222
Biochimica et Biophysica Acta (BBA) - Gene Structure and Expression,J,23,5,49
Biochimica et Biophysica Acta (BBA) - General Subjects,J,58,0,153
Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,J,36,0,73
Biochimica et Biophysica Acta (BBA) - Molecular Cell Research,J,48,0,81
Biochimica et Biophysica Acta (BBA) - Molecular and Cell Biology of Lipids,J,57,0,109
Biochimica et Biophysica Acta (BBA) - Proteins &amp; Proteomics,J,55,0,133
Biochimica et Biophysica Acta (BBA) - Reviews on Cancer,J,9,0,17
Biochimie,J,57,0,80
Bioelectrochemistry,J,60,0,40
Biological Conservation,J,103,0,110
Biological Control,J,56,0,61
Biological Psychiatry,J,129,3,126
Biological Psychology,J,14,0,21
Biologicals,J,28,12,21
Biology of Blood and Marrow Transplantation,J,52,284,33
Biomass and Bioenergy,J,32,0,31
Biomaterials,J,148,0,207
Biomedecine &amp; Pharmacotherapy,J,28,0,112
Biomedical Signal Processing and Control,J,10,0,10
Biometric Technology Today,J,20,0,0
Biomolecular Engineering,J,33,0,11
Bioorganic &amp; Medicinal Chemistry,J,197,0,268
Bioorganic &amp; Medicinal Chemistry Letters,J,329,0,350
Bioorganic Chemistry,J,8,0,4
Biophysical Chemistry,J,71,0,124
Bioresource Technology,J,94,0,131
Biosensors and Bioelectronics,J,85,0,22
Biosystems,J,42,0,40
Biosystems Engineering,J,49,0,64
Biotechnology Advances,J,9,0,20
Biotechnology Annual Review Volume 11,B,0,0,19
Blood Cells Molecules and Diseases,J,19,0,16
Blood Reviews,J,7,0,19
Body Image,J,10,0,10
Bone,J,160,0,506
Brachytherapy,J,105,0,155
Brain Behavior and Immunity,J,165,0,188
Brain Research,J,465,0,470
Brain Research Bulletin,J,47,0,211
Brain Research Reviews,J,22,0,15
Brain and Cognition,J,27,0,22
Brain and Development,J,45,0,43
Brain and Language,J,31,0,32
Breast Diseases A Year Book Quarterly,J,68,0,0
British Journal of Diseases of the Chest,J,0,0,86
British Journal of Oral and Maxillofacial Surgery,J,39,68,59
British Journal of Plastic Surgery,J,0,13,1273
British Journal of Tuberculosis,J,0,0,39
British Journal of Tuberculosis and Diseases of the Chest,J,0,7,0
Building and Environment,J,63,0,76
Bulletin de l Institut Pasteur,J,0,0,36
Bulletin des Sciences Math??matiques,J,27,0,8
Bulletin of Mathematical Biology,J,0,0,18
Burns,J,58,166,253
Business Horizons,J,9,0,16
CATENA,J,48,0,44
COSPAR Information Bulletin,J,26,0,26
Calphad,J,12,0,12
Cancer Cell,J,28,0,10
Cancer Detection and Prevention,J,18,0,14
Cancer Genetics and Cytogenetics,J,90,0,57
Cancer Immunotherapy,B,15,0,0
Cancer Letters,J,73,0,213
Cancer Treatment Reviews,J,34,0,35
Cancer/Radioth??rapie,J,9,0,11
Carbohydrate Polymers,J,117,0,90
Carbohydrate Research,J,124,28,171
Carbon,J,117,24,251
Card Technology Today,J,20,0,0
Cardiovascular Pathology,J,16,0,11
Cardiovascular Research,J,85,0,175
Cardiovascular Revascularization Medicine,J,108,0,0
Catalysis Communications,J,137,0,119
Catalysis Today,J,123,0,128
Catatonia in Autism Spectrum Disorders,B,24,0,0
Cell,J,133,1,301
Cell Biology International,J,37,0,74
Cell Biology International Reports,J,0,84,0
Cell Calcium,J,42,0,16
Cell Differentiation,J,0,0,10
Cell Metabolism,J,30,0,1
Cellular Immunology,J,20,0,8
Cellular Signalling,J,52,0,68
Cement and Concrete Composites,J,24,0,31
Cement and Concrete Research,J,67,2,106
Ceramics International,J,47,0,41
Chaos Solitons &amp; Fractals,J,226,0,171
Chemical Engineering Journal,J,85,0,63
Chemical Engineering Science,J,146,0,273
Chemical Engineering and Processing,J,47,1,91
Chemical Geology,J,41,0,60
Chemical Health and Safety,J,0,0,4
Chemical Physics,J,106,26,313
Chemical Physics Letters,J,387,0,805
Chemical Research in Chinese Universities,J,70,0,0
Chemico-Biological Interactions,J,61,0,47
Chemie der Erde - Geochemistry,J,5,0,8
Chemistry &amp; Biology,J,59,0,14
Chemistry and Physics of Lipids,J,24,0,109
Chemometrics and Intelligent Laboratory Systems,J,17,0,49
Chemosphere,J,238,0,283
Child Abuse &amp; Neglect,J,43,0,37
Children and Youth Services Review,J,18,15,33
China Economic Review,J,13,0,11
Chinese Astronomy and Astrophysics,J,12,0,0
Chinese Journal of Biotechnology,J,30,0,0
Chinese Journal of Catalysis,J,20,0,0
Chinese Journal of Chemical Engineering,J,21,0,0
Chinese Journal of Chromatography,J,9,0,0
Chirurgie de la Main,J,19,0,23
Cities,J,10,0,16
Clinica Chimica Acta,J,146,0,141
Clinical Biochemistry,J,79,0,215
Clinical Biomechanics,J,34,0,29
Clinical Chiropractic,J,7,0,10
Clinical Cornerstone,J,7,0,22
Clinical Effectiveness in Nursing,J,3,0,30
Clinical Gastroenterology and Hepatology,J,129,0,18
Clinical Imaging,J,70,0,30
Clinical Immunology,J,600,0,40
Clinical Immunology and Immunopathology,J,0,14,0
Clinical Microbiology Newsletter,J,13,0,0
Clinical Neurology and Neurosurgery,J,25,0,43
Clinical Neurophysiology,J,88,0,90
Clinical Nutrition,J,77,0,41
Clinical Oncology,J,46,0,237
Clinical Pediatric Emergency Medicine,J,11,0,0
Clinical Pharmacology &amp; Therapeutics,J,43,353,330
Clinical Psychology Review,J,9,0,20
Clinical Radiology,J,45,1590,0
Clinical Techniques in Small Animal Practice,J,0,3,0
Clinical Therapeutics,J,46,2,56
Clinical and Applied Immunology Reviews,J,4,0,0
Clinics in Dermatology,J,12,0,0
Coastal Engineering,J,23,0,15
Cognition,J,33,0,23
Cognitive Development,J,7,0,13
Cognitive Psychology,J,12,0,5
Cognitive Systems Research,J,5,0,26
Cognitive and Behavioral Practice,J,16,11,75
Cold Regions Science and Technology,J,10,0,14
Colloids and Surfaces,J,0,0,70
Colloids and Surfaces A Physicochemical and Engineering Aspects,J,210,0,367
Colloids and Surfaces B Biointerfaces,J,78,0,111
Combinatorial Chemistry - an Online Journal,J,6,0,2
Combustion and Flame,J,34,0,136
Communications in Nonlinear Science and Numerical Simulation,J,36,0,14
Communist and Post-Communist Studies,J,8,0,4
Comparative Biochemistry and Physiology - Part A Molecular &amp; Integrative Physiology,J,70,0,91
Comparative Biochemistry and Physiology Part A Physiology,J,0,29,0
Comparative Biochemistry and Physiology Part B Biochemistry and Molecular Biology,J,46,0,113
Comparative Biochemistry and Physiology Part C Toxicology &amp; Pharmacology,J,35,0,48
Comparative Biochemistry and Physiology Part D Genomics and Proteomics,J,6,0,11
Comparative Immunology Microbiology and Infectious Diseases,J,8,0,6
Comparative and General Pharmacology,J,0,0,25
Complementary Therapies in Clinical Practice,J,11,0,16
Complementary Therapies in Medicine,J,16,0,17
Complementary Therapies in Nursing and Midwifery,J,0,355,0
Composite Structures,J,105,0,28
Composites,J,0,6,58
Composites Part A Applied Science and Manufacturing,J,39,0,42
Composites Part B Engineering,J,33,0,33
Composites Science and Technology,J,79,0,91
Comprehensive Psychiatry,J,69,0,12
Comptes Rendus Biologies,J,42,0,39
Comptes Rendus Chimie,J,22,0,65
Comptes Rendus Geosciences,J,53,0,29
Comptes Rendus Mathematique,J,83,0,78
Comptes Rendus Mecanique,J,36,0,28
Comptes Rendus Palevol,J,27,0,72
Comptes Rendus Physique,J,39,0,40
Comptes Rendus de l Acad??mie des Sciences - Series IIA - Earth and Planetary Science,J,0,0,21
Comptes Rendus de l Acad??mie des Sciences - Series IIB - Mechanics-Physics-Astronomy,J,0,0,8
Comptes Rendus de l Acad??mie des Sciences - Series IIC - Chemistry,J,0,0,23
Computational Biology and Chemistry,J,15,0,9
Computational Geometry,J,15,0,12
Computational Materials Science,J,59,0,27
Computational Statistics &amp; Data Analysis,J,67,0,161
Computer Aided Geometric Design,J,14,0,127
Computer Audit Update,J,0,0,5
Computer Communications,J,52,0,145
Computer Fraud &amp; Security,J,24,0,0
Computer Graphics and Image Processing,J,0,29,0
Computer Languages Systems &amp; Structures,J,2,0,0
Computer Law &amp; Security Report,J,12,0,0
Computer Methods and Programs in Biomedicine,J,28,0,47
Computer Methods in Applied Mechanics and Engineering,J,41,0,133
Computer Networks,J,53,0,112
Computer Physics Communications,J,45,0,51
Computer Speech &amp; Language,J,5,0,3
Computer Standards &amp; Interfaces,J,18,0,15
Computer Vision Graphics and Image Processing,J,0,125,0
Computer Vision and Image Understanding,J,17,0,18
Computer-Aided Design,J,27,0,118
Computerized Medical Imaging and Graphics,J,13,0,20
Computers &amp; Chemical Engineering,J,44,0,56
Computers &amp; Education,J,22,0,19
Computers &amp; Electrical Engineering,J,23,0,19
Computers &amp; Fluids,J,13,6,35
Computers &amp; Geosciences,J,31,0,30
Computers &amp; Graphics,J,38,0,37
Computers &amp; Industrial Engineering,J,5,0,15
Computers &amp; Mathematics with Applications,J,38,0,0
Computers &amp; Operations Research,J,49,0,6
Computers &amp; Security,J,22,0,20
Computers &amp; Structures,J,72,0,72
Computers Environment and Urban Systems,J,19,0,22
Computers and Composition,J,8,0,7
Computers and Electronics in Agriculture,J,11,0,23
Computers and Geotechnics,J,12,0,12
Computers in Biology and Medicine,J,28,0,67
Computers in Human Behavior,J,30,0,17
Computers in Industry,J,24,0,7
Consciousness and Cognition,J,12,0,19
Conservation &amp; Recycling,J,0,0,391
Construction and Building Materials,J,22,0,75
Contact Lens and Anterior Eye,J,22,0,25
Contemporary Clinical Trials,J,30,0,28
Contemporary Educational Psychology,J,6,0,5
Continental Shelf Research,J,50,0,79
Contraception,J,76,0,120
Control Engineering Practice,J,18,0,22
Control of Human Parasitic Diseases,B,20,0,0
Controlled Clinical Trials,J,0,0,99
Coordination Chemistry Reviews,J,61,0,116
Coronary Health Care,J,0,126,15
Corrosion Science,J,38,24,156
Cretaceous Research,J,29,0,11
Critical Perspectives on Accounting,J,16,0,23
Critical Reviews in Oncology/Hematology,J,17,0,39
Crop Protection,J,63,0,70
Cryobiology,J,27,0,15
Cryogenics,J,25,0,47
Current Anaesthesia &amp; Critical Care,J,21,0,15
Current Applied Physics,J,16,0,122
Current Biology,J,199,0,170
Current Diagnostic Pathology,J,10,185,0
Current Obstetrics &amp; Gynaecology,J,16,0,20
Current Opinion in Biotechnology,J,24,0,17
Current Opinion in Cell Biology,J,24,0,16
Current Opinion in Chemical Biology,J,17,0,15
Current Opinion in Colloid &amp; Interface Science,J,4,0,24
Current Opinion in Genetics &amp; Development,J,36,0,18
Current Opinion in Immunology,J,43,0,37
Current Opinion in Microbiology,J,23,0,30
Current Opinion in Neurobiology,J,20,0,34
Current Opinion in Pharmacology,J,31,0,16
Current Opinion in Plant Biology,J,38,0,32
Current Opinion in Solid State and Materials Science,J,14,0,38
Current Opinion in Structural Biology,J,29,0,39
Current Orthopaedics,J,23,0,10
Current Paediatrics,J,12,0,0
Current Problems in Cancer,J,6,0,0
Current Problems in Cardiology,J,14,0,0
Current Problems in Dermatology,J,0,11,0
Current Problems in Pediatric and Adolescent Health Care,J,17,0,17
Current Problems in Pediatrics,J,0,10,0
Current Problems in Surgery,J,0,33,4
Current Surgery,J,19,0,0
Current Therapeutic Research,J,13,0,0
Current Topics in Developmental Biology Volume 73,B,13,0,0
Cytokine,J,39,0,35
Cytokine &amp; Growth Factor Reviews,J,7,0,6
DNA Repair,J,44,0,34
DNA Repair Part A,B,39,0,0
DNA Repair Part B,B,37,0,0
Data &amp; Knowledge Engineering,J,32,0,43
Data Processing,J,0,0,40
Decision Support Systems,J,33,0,28
Deep Sea Research Part I Oceanographic Research Papers,J,25,0,24
Deep Sea Research Part II Topical Studies in Oceanography,J,29,0,29
Deep Sea Research and Oceanographic Abstracts,J,0,0,7
Dendrochronologia,J,3,0,0
Dental Abstracts,J,54,0,0
Dental Materials,J,31,298,54
Desalination,J,207,2,58
Design Studies,J,5,0,5
Developmental &amp; Comparative Immunology,J,23,0,59
Developmental Biology,J,446,0,231
Developmental Cell,J,35,0,22
Developmental Entrepreneurship Adversity Risk and Isolation,B,23,0,0
Developmental Review,J,9,0,5
Diabetes Research and Clinical Practice,J,77,86,346
Diagnostic Microbiology and Infectious Disease,J,66,0,84
Diamond and Related Materials,J,43,0,176
Differential Geometry and its Applications,J,20,0,9
Digestive and Liver Disease,J,677,0,82
Digital Investigation,J,14,0,26
Digital Signal Processing,J,25,0,39
Discrete Applied Mathematics,J,91,0,73
Discrete Mathematics,J,146,0,73
Discrete Optimization,J,3,0,7
Disease-a-Month,J,5,1,12
Displays,J,7,0,6
Documents from and on Economic Thought,B,9,0,0
Domestic Animal Endocrinology,J,33,0,57
Drug Discovery Today,J,78,0,16
Drug Discovery Today Disease Mechanisms,J,15,0,20
Drug Discovery Today Disease Models,J,20,0,19
Drug Discovery Today Technologies,J,13,0,10
Drug Discovery Today Therapeutic Strategies,J,9,0,13
Drug Resistance Updates,J,5,0,0
Drug and Alcohol Dependence,J,79,0,81
Dyes and Pigments,J,88,0,70
Dynamics of Atmospheres and Oceans,J,6,0,4
Dynamics of Inequality and Poverty,B,14,0,0
EAU-EBU Update Series,J,9,0,7
EJVES Extra,J,14,0,6
EXPLORE The Journal of Science and Healing,J,29,0,20
Early Childhood Research Quarterly,J,11,0,8
Early Human Development,J,38,14,30
Earth and Planetary Science Letters,J,139,0,313
Earth-Science Reviews,J,10,0,8
Eating Behaviors,J,13,0,0
Ecological Complexity,J,8,0,8
Ecological Economics,J,63,0,128
Ecological Engineering,J,25,0,1
Ecological Indicators,J,16,0,13
Ecological Informatics,J,9,0,7
Ecological Modelling,J,90,0,85
Economic Modelling,J,22,0,14
Economic Systems,J,7,0,6
Economics &amp; Human Biology,J,6,0,10
Economics Letters,J,86,0,108
Economics of Education Review,J,25,0,21
Ecotoxicology and Environmental Safety,J,42,0,81
Educational Research Review,J,8,0,6
Electoral Studies,J,13,0,13
Electric Power Systems Research,J,44,0,60
Electrochemistry Communications,J,84,0,67
Electrochimica Acta,J,343,0,229
Electroencephalography and Clinical Neurophysiology,J,0,10,20
Electronic Commerce Research and Applications,J,13,0,39
Electronic Notes in Theoretical Computer Science,J,203,0,20
Emerging Markets Review,J,6,0,5
Encyclopedia of Language &amp; Linguistics,B,2992,0,0
Encyclopedia of Ocean Sciences,B,0,0,15
Encyclopedia of Respiratory Medicine,B,415,0,0
Endeavour,J,12,0,14
Energy,J,59,0,41
Energy Conversion and Management,J,78,0,105
Energy Economics,J,25,0,12
Energy Policy,J,53,0,120
Energy and Buildings,J,61,0,43
Engineering Analysis with Boundary Elements,J,38,0,33
Engineering Applications of Artificial Intelligence,J,17,0,20
Engineering Failure Analysis,J,27,0,31
Engineering Fracture Mechanics,J,59,0,52
Engineering Geology,J,51,0,52
Engineering Structures,J,66,0,43
English for Specific Purposes,J,1,0,0
Entrepreneurship Frameworks And Empirical Investigations From Forthcoming Leaders Of European Research,B,12,0,0
Environment International,J,22,0,40
Environmental Impact Assessment Review,J,14,0,41
Environmental Modelling &amp; Software,J,49,0,69
Environmental Pollution,J,139,0,152
Environmental Research,J,46,0,45
Environmental Science &amp; Policy,J,15,0,9
Environmental Software,J,0,2,5
Environmental Toxicology and Pharmacology,J,28,0,34
Environmental and Experimental Botany,J,22,0,35
Enzyme and Microbial Technology,J,163,0,235
Epilepsy &amp; Behavior,J,57,0,48
Epilepsy Research,J,37,0,20
Estuarine Coastal and Shelf Science,J,97,0,118
Ethics in Groups,B,14,0,0
Eurasia - A New Peace Agenda,B,25,0,0
European Economic Review,J,30,0,49
European Journal of Agronomy,J,22,0,11
European Journal of Cancer,J,107,28,137
European Journal of Cancer (1965),J,0,18,0
European Journal of Cancer Supplements,J,606,0,0
European Journal of Cardio-Thoracic Surgery,J,145,0,219
European Journal of Cardiovascular Nursing,J,19,0,14
European Journal of Cell Biology,J,39,0,53
European Journal of Combinatorics,J,20,0,21
European Journal of Echocardiography,J,33,0,16
European Journal of Heart Failure,J,19,0,37
European Journal of Internal Medicine,J,45,0,2
European Journal of Mechanics - A/Solids,J,11,0,13
European Journal of Mechanics - B/Fluids,J,24,0,17
European Journal of Medical Genetics,J,10,0,16
European Journal of Medicinal Chemistry,J,61,0,76
European Journal of Obstetrics &amp; Gynecology and Reproductive Biology,J,97,0,82
European Journal of Oncology Nursing,J,12,0,28
European Journal of Operational Research,J,245,0,125
European Journal of Paediatric Neurology,J,20,0,44
European Journal of Pain,J,16,0,11
European Journal of Pharmaceutical Sciences,J,61,0,65
European Journal of Pharmaceutics and Biopharmaceutics,J,60,0,65
European Journal of Pharmacology,J,196,21,432
European Journal of Political Economy,J,14,0,19
European Journal of Protistology,J,8,0,0
European Journal of Purchasing &amp; Supply Management,J,0,9,0
European Journal of Radiology,J,69,0,67
European Journal of Radiology Extra,J,27,0,16
European Journal of Soil Biology,J,7,0,9
European Journal of Surgical Oncology,J,93,0,55
European Journal of Vascular Surgery,J,0,0,830
European Journal of Vascular and Endovascular Surgery,J,99,0,154
European Management Journal,J,16,0,0
European Neuropsychopharmacology,J,25,0,865
European Polymer Journal,J,72,0,109
European Psychiatry,J,20,0,66
European Responses to Globalization - Resistance Adaptation and Alternatives,B,12,0,0
European Urology,J,154,0,564
European Urology Supplements,J,1279,0,31
Evaluation and Program Planning,J,8,0,31
Evidence-based Cardiovascular Medicine,J,52,0,41
Evidence-based Obstetrics &amp; Gynecology,J,14,0,32
Evolution and Human Behavior,J,9,0,21
Experimental Cell Research,J,128,0,137
Experimental Eye Research,J,107,0,145
Experimental Gerontology,J,49,0,88
Experimental Hematology,J,55,0,18
Experimental Neurology,J,201,0,182
Experimental Parasitology,J,42,0,30
Experimental Thermal and Fluid Science,J,48,0,7
Experimental and Molecular Pathology,J,17,0,15
Experimental and Toxicologic Pathology,J,38,0,30
Expert Systems with Applications,J,61,0,99
Explorations in Economic History,J,8,0,8
Expositiones Mathematicae,J,4,0,4
FEBS Letters,J,264,0,1096
Fertility and Sterility,J,308,0,653
Field Crops Research,J,33,0,35
Filtration &amp; Separation,J,125,0,0
Filtration Industry Analyst,J,96,0,0
Finance Research Letters,J,10,0,17
Finite Elements in Analysis and Design,J,19,0,21
Finite Fields and Their Applications,J,10,0,7
Fire Safety Journal,J,24,0,30
Fish &amp; Shellfish Immunology,J,40,0,46
Fisheries Research,J,77,0,169
Fitoterapia,J,65,0,58
Flora - Morphology Distribution Functional Ecology of Plants,J,19,0,8
Flow Measurement and Instrumentation,J,1,0,5
Fluid Dynamics Research,J,14,0,19
Fluid Phase Equilibria,J,91,0,106
Focus on Catalysts,J,219,0,0
Focus on Pigments,J,171,0,0
Focus on Powder Coatings,J,75,0,0
Focus on Surfactants,J,146,0,0
Food Chemistry,J,168,0,384
Food Control,J,47,0,87
Food Hydrocolloids,J,39,0,46
Food Microbiology,J,31,1,39
Food Policy,J,27,0,34
Food Quality and Preference,J,37,0,27
Food Research International,J,21,0,33
Food and Chemical Toxicology,J,55,0,148
Foot and Ankle Surgery,J,20,0,9
Forensic Science International,J,72,0,80
Forest Ecology and Management,J,137,0,180
Forest Policy and Economics,J,10,0,14
Free Radical Biology and Medicine,J,126,0,361
Frontiers in Neuroendocrinology,J,313,0,305
Fuel,J,109,0,163
Fuel Cells Bulletin,J,74,0,0
Fuel Processing Technology,J,17,0,14
Fuel and Energy Abstracts,J,0,105,1063
Fungal Genetics and Biology,J,27,0,38
Further Documents from F Taylor Ostrander,B,8,0,0
Fusion Engineering and Design,J,74,0,68
Future Generation Computer Systems,J,56,0,48
Futures,J,30,0,2
Fuzzy Sets and Systems,J,57,0,131
GABA in Autism and Related Disorders,B,25,0,0
Gait &amp; Posture,J,41,0,22
Games and Economic Behavior,J,31,0,30
Gastroenterology,J,0,0,80
Gastrointestinal Endoscopy,J,1023,1932,68
Gender Medicine,J,9,0,0
Gender and the Local-Global Nexus Theory Research and Action,B,12,0,0
Gene,J,121,0,175
Gene Doping in Sports The Science and Ethics of Genetically Modified Athletes,B,0,0,14
Gene Expression Patterns,J,34,0,41
General Hospital Psychiatry,J,18,0,0
General and Comparative Endocrinology,J,49,0,77
Genomics,J,49,0,58
Genomics Proteomics &amp; Bioinformatics,J,9,0,9
Geobios,J,12,0,324
Geochimica et Cosmochimica Acta,J,103,0,220
Geoderma,J,97,0,62
Geoforum,J,20,0,13
Geomorphology,J,45,0,66
Geotextiles and Geomembranes,J,12,0,13
Geothermics,J,6,0,8
Geriatric Nursing,J,35,0,25
