name,type,cy,by,ud
Fourth Workshop on Model-Based Development of Computer-Based Systems and Third International Workshop on Model-Based Methodologies for Pervasive and Embedded Software (MBD-MOMPES 06),C,0,0,1
GLOBECOM 01 IEEE Global Telecommunications Conference (Cat No 01CH37270) GLOCOM-01,C,0,11,0
GLOBECOM 03 IEEE Global Telecommunications Conference (IEEE Cat No 03CH37489),C,0,0,12
GaAs IC Symposium IEEE Gallium Arsenide Integrated Circuit Symposium 23rd Annual Technical Digest 2001 (Cat No 01CH37191) GAAS-01,C,0,2,0
Geometric Modeling and Processing Theory and Applications GMP 2002 Proceedings GMAP-02,C,0,2,0
Global Information Infrastructure Symposium - GIIS 2011,C,22,0,0
Global Telecommunications Conference 2002 GLOBECOM 02 IEEE MEMSYS-03,C,0,6,0
HOT 9 Interconnects Symposium on High Performance Interconnects HIS-01,C,0,2,0
High Performance Distributed Computing 2003 Proceedings 12th IEEE International Symposium on,C,0,0,2
ICARCV 2004 8th Control Automation Robotics and Vision Conference 2004 ICARCV-04,C,0,22,0
ICCE International Conference on Consumer Electronics (IEEE Cat No 01CH37182) ICCE-01,C,0,2,0
ICECS 2001 8th IEEE International Conference on Electronics Circuits and Systems (Cat No 01EX483) ICECS-01,C,0,7,0
ICIASF 2001 Record 19th International Congress on Instrumentation in Aerospace Simulation Facilities (Cat No 01CH37215) ICIASF-01,C,0,2,0
ICM 2000 Proceedings of the 12th International Conference on Microelectronics (IEEE Cat No 00EX453) ICM-00,C,0,1,1
ICMTS 2001 Proceedings of the 2001 International Conference on Microelectronic Test Structures (Cat No 01CH37153) ICMTS-01,C,0,2,0
ICONIP 02 Proceedings of the 9th International Conference on Neural Information Processing Computational Intelligence for the E-Age (IEEE Cat No 02EX575) SMELEC-02,C,0,2,0
ICSD 01 Proceedings of the 20001 IEEE 7th International Conference on Solid Dielectrics (Cat No 01CH37117) ICSD-01,C,0,2,0
ICSSSM11,C,251,0,252
IECEC 02 2002 37th Intersociety Energy Conversion Engineering Conference 2002 IECEC-02,C,0,3,0
IECON 01 27th Annual Conference of the IEEE Industrial Electronics Society (Cat No 37243) IECON-01,C,0,6,0
IECON 03 29th Annual Conference of the IEEE Industrial Electronics Society (IEEE Cat No 03CH37468),C,0,0,6
IEEE 10th International Conference on Cognitive Informatics and Cognitive Computing (ICCI-CC 11),C,72,0,0
IEEE 10th Topical Meeting on Electrical Performance of Electronic Packaging (Cat No 01TH8565) EPEP-01,C,0,2,0
IEEE 18th International Semiconductor Laser Conference ISLC-02,C,0,2,0
IEEE 2000 Position Location and Navigation Symposium (Cat No 00CH37062),C,0,2,2
IEEE 2002 28th Annual Conference of the Industrial Electronics Society IECON 02 IECON-02,C,0,8,0
IEEE 2002 International Conference on Communications Circuits and Systems and West Sino Expositions OCCCAS-02,C,0,4,0
IEEE 2002 International Symposium on Technology and Society (ISTAS 02) Social Implications of Information and Communication Technology Proceedings (Cat No 02CH37293) ISTAS-02,C,0,1,1
IEEE 2002 Tenth IEEE International Workshop on Quality of Service (Cat No 02EX564) IWQOS-02,C,0,2,0
IEEE 2011 EnergyTech,C,50,0,1
IEEE 34th Annual Conference on Power Electronics Specialist 2003 PESC 03,C,0,0,9
IEEE 37th Annual 2003 International Carnahan Conference onSecurity Technology 2003 Proceedings,C,0,0,1
IEEE 54th Vehicular Technology Conference VTC Fall 2001 Proceedings (Cat No 01CH37211) VETECF-01,C,0,8,0
IEEE 9th Topical Meeting on Electrical Performance of Electronic Packaging (Cat No 00TH8524),C,0,2,0
IEEE AFRICON 6th Africon Conference in Africa AFRCON-02,C,0,5,0
IEEE APCCAS 2000 2000 IEEE Asia-Pacific Conference on Circuits and Systems Electronic Communication Systems Proceedings,C,0,1,0
IEEE ASSP Magazine,J,0,0,141
IEEE Aerospace and Electronic Systems Magazine,J,53,0,6
IEEE Annals of the History of Computing,J,14,0,31
IEEE Annual Meeting of the Fuzzy Information 2004 Processing NAFIPS 04,C,0,0,1
IEEE Antennas and Propagation Magazine,J,70,0,43
IEEE Antennas and Propagation Society International Symposium (IEEE Cat No 02CH37313) APS-02,C,0,8,0
IEEE Antennas and Propagation Society International Symposium 2001 Digest Held in conjunction with USNC/URSI National Radio Science Meeting (Cat No 01CH37229) APS-01,C,0,7,0
IEEE Antennas and Propagation Society International Symposium Digest Held in conjunction with USNC/CNC/URSI North American Radio Sci Meeting (Cat No 03CH37450),C,0,0,8
IEEE Antennas and Wireless Propagation Letters,J,98,0,90
IEEE CCECE2002 Canadian Conference on Electrical and Computer Engineering Conference Proceedings (Cat No 02CH37373) CCECE-02,C,0,7,0
IEEE Cement Industry Technical Conference 2006 Conference Record,C,0,0,1
IEEE Circuits and Systems Magazine,J,8,0,15
IEEE Communications Letters,J,130,0,159
IEEE Communications Magazine,J,88,0,1442
IEEE Communications Society Magazine,J,0,0,1
IEEE Communications Surveys &amp; Tutorials,J,16,0,28
IEEE Computational Intelligence Magazine,J,19,0,2
IEEE Computer Architecture Letters,J,7,0,2
IEEE Computer Graphics and Applications,J,28,0,253
IEEE Computer Society Annual Symposium on Emerging VLSI Technologies and Architectures (ISVLSI 06),C,0,0,1
IEEE Computer Society Annual Symposium on VLSI 2003 Proceedings,C,0,0,2
IEEE Computer Society Annual Symposium on VLSI ISVLSI-04,C,0,10,0
IEEE Conference Avionics Fiber-Optics and Photonics 2005,C,0,0,1
IEEE Conference Record - Abstracts 2002 IEEE International Conference on Plasma Science (Cat No 02CH37340) PLASMA-02,C,0,2,0
IEEE Conference Record - Abstracts PPPS-2001 Pulsed Power Plasma Science 2001 28th IEEE International Conference on Plasma Science and 13th IEEE International Pulsed Power Conference (Cat No 01CH37,C,0,0,2
IEEE Conference on Cybernetics and Intelligent Systems 2004 ICCIS-04,C,0,13,0
IEEE Conference on Robotics Automation and Mechatronics 2004 RAMECH-04,C,0,17,0
IEEE Conference on Ultra Wideband Systems and Technologies 2003,C,0,0,1
IEEE Control Systems,J,19,0,67
IEEE Control Systems Magazine,J,24,0,421
IEEE Design &amp; Test of Computers,J,3,0,147
IEEE EMBS Asian-Pacific Conference on Biomedical Engineering 2003,C,0,0,2
IEEE Electrical Insulation Magazine,J,40,0,70
IEEE Electron Device Letters,J,147,0,117
IEEE Embedded Systems Letters,J,8,0,0
IEEE Engineering Management Review,J,19,0,459
IEEE Engineering in Medicine and Biology Magazine,J,0,0,112
IEEE European Test Workshop 2001,C,0,0,2
IEEE GLOBECOM 2008 - 2008 IEEE Global Telecommunications Conference,C,0,0,1
IEEE Geoscience and Remote Sensing Letters,J,64,0,42
IEEE Geoscience and Remote Sensing Letters PCICON-04,C,0,34,0
IEEE Global Telecommunications Conference 2004 GLOBECOM 04 GLOCOM-04,C,0,108,0
IEEE INFOCOM 2003 Twenty-second Annual Joint Conference of the IEEE Computer and Communications Societies (IEEE Cat No 03CH37428),C,0,0,6
IEEE INFOCOM 2004 INFCOM-04,C,0,55,0
IEEE INFOCOM 2007 - 26th IEEE International Conference on Computer Communications,C,0,0,2
IEEE INFOCOM 2009 - The 28th Conference on Computer Communications,C,11,0,0
IEEE IV2003 Intelligent Vehicles Symposium Proceedings (Cat No 03TH8683),C,0,0,2
IEEE Industrial Electronics Magazine,J,0,0,13
IEEE Industry Applications Magazine,J,28,0,16
IEEE Industry Applications Society 50th Annual Petroleum and Chemical Industry Conference 2003 Record of Conference Papers PCICON-03,C,0,1,0
IEEE Instrumentation &amp; Measurement Magazine,J,20,0,4
IEEE Intelligent Network 2001 Workshop IN 2001 Conference Record (Cat No 01TH8566) INW-01,C,0,2,0
IEEE Intelligent Systems,J,20,0,43
IEEE Intelligent Transportation Systems Magazine,J,16,0,2
IEEE International Conference Mechatronics and Automation 2005 ICMA-05,C,0,37,0
IEEE International Conference on Communications 2003 ICC 03,C,0,0,10
IEEE International Conference on Communications 2005 ICC 2005 2005,C,0,0,1
IEEE International Conference on E-Commerce Technology for Dynamic E-Business ECEAST-04,C,0,6,0
IEEE International Conference on Group IV Photonics 2005 nd GROUP4-05,C,0,1,0
IEEE International Conference on Industrial Informatics 2003 INDIN 2003 Proceedings,C,0,0,2
IEEE International Conference on Industrial Technology 2003,C,0,0,5
IEEE International Conference on Mechatronics 2005 ICM 05 ICMECH-05,C,0,14,0
IEEE International Conference on Multimedia and Expo 2001 ICME 2001,C,0,0,2
IEEE International Conference on Robotics Intelligent Systems and Signal Processing 2003 Proceedings 2003,C,0,0,4
IEEE International Conference on Robotics and Automation IEEE ICRA 2003 Conference Proceedings,C,0,9,0
IEEE International Conference on Sensor Networks Ubiquitous and Trustworthy Computing - Vol 2 - Workshops,C,0,22,0
IEEE International Conference on Software - Science Technology &amp; Engineering (SwSTE 05),C,0,8,0
IEEE International Conference on Systems Man and Cybernetics ICSMC-02,C,0,8,0
IEEE International Conference on e-Business Engineering (ICEBE 05),C,0,0,1
IEEE International Digest of Technical Papers on Magnetics Conference INTMAG-02,C,0,4,0
IEEE International Electric Machines and Drives Conference 2003 IEMDC 03,C,0,0,6
IEEE International Electron Devices Meeting 2003,C,0,0,2
IEEE International Engineering Management Conference IEMC-02,C,0,4,0
IEEE International Frequency Control Symposium and PDA Exhibition Jointly with the 17th European Frequency and Time Forum 2003 Proceedings of the 2003,C,0,0,3
IEEE International Geoscience and Remote Sensing Symposium IGARSS-02,C,0,12,0
IEEE International Integrated Reliability Workshop Final Report 2002 IRWS-02,C,0,2,0
IEEE International Integrated Reliability Workshop Final Report 2003,C,0,0,4
IEEE International SOC Conference,C,0,2,0
IEEE International Solid-State Sensors and Actuators Conference,C,0,6,0
IEEE International Symposium on Electromagnetic Compatibility ISEMC-02,C,0,6,0
IEEE International Symposium on Electromagnetic Compatibility Symposium Record (Cat No 00CH37016),C,0,1,1
IEEE International Symposium on Electronics and the Environment 2003,C,0,0,2
IEEE International Symposium on Intelligent Signal Processing 2003,C,0,0,2
IEEE International Symposium on Phased Array Systems and Technology 2003,C,0,0,2
IEEE International Symposium on Virtual Environments Human-Computer Interfaces and Measurement Systems 2003 VECIMS 03 2003,C,0,0,2
IEEE International Symposium on the Physical and Failure Analysis of Integrated Circuits,C,0,2,0
IEEE International Workshop HAVE Haptic Virtual Environments and Their HAVE-02,C,0,1,0
IEEE International Workshop on Factory Communication Systems 2004 Proceedings WFCS-04,C,0,59,0
IEEE International Workshop on Soft Computing Techniques in Instrumentation Measurement and Related Applications 2003 SCIMA 2003,C,0,0,1
IEEE International Workshop on Wireless and Mobile Technologies in Education (WMTE 05),C,0,0,1
IEEE Internet Computing,J,49,0,78
IEEE Journal of Oceanic Engineering,J,22,0,16
IEEE Journal of Photovoltaics,J,15,0,1
IEEE Journal of Quantum Electronics,J,55,0,99
IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,J,27,0,22
IEEE Journal of Selected Topics in Quantum Electronics,J,43,0,100
IEEE Journal of Selected Topics in Signal Processing,J,51,0,56
IEEE Journal of Solid-State Circuits,J,77,0,148
IEEE Journal on Emerging and Selected Topics in Circuits and Systems,J,28,0,14
IEEE Journal on Selected Areas in Communications,J,49,0,116
IEEE Latin America Transactions,J,24,0,39
IEEE MTT-S International Microwave Symposium Digest 2003,C,0,0,7
IEEE Magnetics Letters,J,1,0,5
IEEE Micro,J,18,0,227
IEEE Microwave Magazine,J,69,0,30
IEEE Microwave and Guided Wave Letters,J,0,0,2
IEEE Microwave and Wireless Components Letters,J,74,0,60
IEEE Military Communications Conference 2003 MILCOM 2003,C,0,0,3
IEEE Multimedia,J,15,0,49
IEEE Nanotechnology Magazine,J,11,0,0
IEEE Network,J,10,0,10
IEEE Nuclear Science Symposium Conference Record 2005,C,0,0,1
IEEE PLANS 92 Position Location and Navigation Symposium Record,C,0,1,0
IEEE Pervasive Computing,J,17,0,8
IEEE Photonics Journal,J,20,0,24
IEEE Photonics Technology Letters,J,163,0,180
IEEE Potentials,J,41,0,8
IEEE Power Engineering Review,J,0,0,1052
IEEE Power Engineering Society General Meeting 2004 PES-04,C,0,6,0
IEEE Power Engineering Society Summer Meeting PESS-02,C,0,7,1
IEEE Power and Energy Magazine,J,20,0,3
IEEE Proceedings VR 2005 Virtual Reality 2005,C,0,0,1
IEEE Pulse,J,31,0,1
IEEE Radiation Effects Data Workshop REDW-02,C,0,3,0
IEEE Radio Frequency Integrated Circuits (RFIC) Symposium 2003,C,0,0,2
IEEE Reviews in Biomedical Engineering,J,0,0,7
IEEE Robotics &amp; Automation Magazine,J,31,0,9
IEEE Security and Privacy Magazine,J,30,0,23
IEEE Sensors 2005,C,0,0,1
IEEE Sensors Journal,J,121,0,123
IEEE Sensors Journal PVGS-03,C,0,2,0
IEEE Seventh International Symposium on Spread Spectrum Techniques and Applications ISSSTA-02,C,0,6,0
IEEE Signal Processing Letters,J,64,0,49
IEEE Signal Processing Magazine,J,29,0,21
IEEE Software,J,32,0,90
IEEE Solid-State Circuits Magazine,J,31,0,11
IEEE Solid-State Circuits Newsletter,J,0,0,11
IEEE SoutheastCon 2003 Proceedings,C,0,0,1
IEEE Spectrum,J,42,0,51
IEEE Students Conference ISCON 02 Proceedings,C,0,0,4
IEEE Symposium on Human Centric Computing Languages and Environments 2003 Proceedings 2003,C,0,0,2
IEEE Symposium on Information Visualization 2002 INFOVIS 2002 INFVIS-02,C,0,2,0
IEEE Symposium on Information Visualization 2003 (IEEE Cat No 03TH8714),C,0,0,2
IEEE Symposium on Ultrasonics 2003,C,0,0,4
IEEE Systems Journal,J,46,0,13
IEEE Systems Man and Cybernetics SocietyInformation Assurance Workshop 2003,C,0,0,1
IEEE Technical Conference Industrial and Commerical Power Systems,C,0,0,1
IEEE Technical Conference on Industrial and Commercial Power Systems 2003,C,0,0,1
IEEE Technology Students Symposium,C,0,0,71
IEEE Technology and Society Magazine,J,19,0,95
IEEE Transactions on Acoustics Speech and Signal Processing,J,0,0,1
IEEE Transactions on Aerospace,J,0,0,1
IEEE Transactions on Aerospace and Electronic Systems,J,64,0,117
IEEE Transactions on Aerospace and Navigational Electronics,J,0,0,4
IEEE Transactions on Affective Computing,J,13,0,4
IEEE Transactions on Antennas and Propagation,J,286,0,244
IEEE Transactions on Applied Superconductivity,J,19,0,12
IEEE Transactions on Audio Speech and Language Processing,J,54,0,67
IEEE Transactions on Audio and Electroacoustics,J,0,0,24
IEEE Transactions on Automatic Control,J,127,0,235
IEEE Transactions on Automation Science and Engineering,J,27,0,22
IEEE Transactions on Autonomous Mental Development,J,10,0,6
IEEE Transactions on Biomedical Circuits and Systems,J,21,0,15
IEEE Transactions on Biomedical Engineering,J,121,0,484
IEEE Transactions on Broadcast and Television Receivers,J,0,0,15
IEEE Transactions on Broadcasting,J,17,0,21
IEEE Transactions on Circuit Theory,J,0,16,33
IEEE Transactions on Circuits and Systems I Regular Papers,J,78,0,65
IEEE Transactions on Circuits and Systems II Express Briefs,J,62,0,49
IEEE Transactions on Circuits and Systems for Video Technology,J,55,0,46
IEEE Transactions on Communication Technology,J,0,0,79
IEEE Transactions on Communications,J,89,0,257
IEEE Transactions on Communications Systems,J,0,0,6
IEEE Transactions on Component Parts,J,0,0,1
IEEE Transactions on Components Packaging and Manufacturing Technology,J,86,0,67
IEEE Transactions on Components and Packaging Technologies,J,0,0,5
IEEE Transactions on Computational Intelligence and AI in Games,J,11,0,10
IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,J,60,0,4
IEEE Transactions on Computers,J,54,0,32
IEEE Transactions on Consumer Electronics,J,165,0,82
IEEE Transactions on Control Systems Technology,J,51,0,100
IEEE Transactions on Dependable and Secure Computing,J,9,0,15
IEEE Transactions on Device and Materials Reliability,J,23,0,24
IEEE Transactions on Dielectrics and Electrical Insulation,J,103,0,24
IEEE Transactions on Education,J,16,0,23
IEEE Transactions on Electrical Insulation,J,0,0,7
IEEE Transactions on Electromagnetic Compatibility,J,40,0,43
IEEE Transactions on Electron Devices,J,176,0,316
IEEE Transactions on Electronic Computers,J,0,0,20
IEEE Transactions on Electronics Packaging Manufacturing,J,0,0,1
IEEE Transactions on Energy Conversion,J,24,0,49
IEEE Transactions on Engineering Management,J,19,0,34
IEEE Transactions on Engineering Writing and Speech,J,0,0,4
IEEE Transactions on Evolutionary Computation,J,12,0,10
IEEE Transactions on Fuzzy Systems,J,22,0,36
IEEE Transactions on Geoscience Electronics,J,0,0,10
IEEE Transactions on Geoscience and Remote Sensing,J,139,0,99
IEEE Transactions on Haptics,J,15,0,8
IEEE Transactions on Image Processing,J,107,0,266
IEEE Transactions on Industrial Electronics,J,167,0,376
IEEE Transactions on Industrial Electronics and Control Instrumentation,J,0,0,7
IEEE Transactions on Industrial Informatics,J,48,0,19
IEEE Transactions on Industry Applications,J,72,0,101
IEEE Transactions on Industry and General Applications,J,0,0,9
IEEE Transactions on Information Forensics and Security,J,49,0,62
IEEE Transactions on Information Technology in Biomedicine,J,31,1,155
IEEE Transactions on Information Theory,J,162,0,45
IEEE Transactions on Instrumentation and Measurement,J,90,0,103
IEEE Transactions on Intelligent Transportation Systems,J,44,0,28
IEEE Transactions on Knowledge and Data Engineering,J,64,0,40
IEEE Transactions on Learning Technologies,J,2,0,8
IEEE Transactions on Magnetics,J,31,0,133
IEEE Transactions on Man Machine Systems,J,0,0,7
IEEE Transactions on Manufacturing Technology,J,0,0,1
IEEE Transactions on Medical Imaging,J,45,0,32
IEEE Transactions on Microwave Theory and Techniques,J,97,0,244
IEEE Transactions on Mobile Computing,J,66,0,65
IEEE Transactions on Multimedia,J,47,0,47
IEEE Transactions on NanoBioscience,J,24,0,37
IEEE Transactions on Nanotechnology,J,18,0,95
IEEE Transactions on Network and Service Management,J,9,0,19
IEEE Transactions on Neural Networks,J,60,0,206
IEEE Transactions on Neural Systems and Rehabilitation Engineering,J,18,0,87
IEEE Transactions on Nuclear Science,J,89,0,1032
IEEE Transactions on Parallel and Distributed Systems,J,46,0,80
IEEE Transactions on Parts Materials and Packaging,J,0,0,14
IEEE Transactions on Pattern Analysis and Machine Intelligence,J,50,0,195
IEEE Transactions on Plasma Science,J,298,0,62
IEEE Transactions on Power Apparatus and Systems,J,0,0,25
IEEE Transactions on Power Delivery,J,26,0,6
IEEE Transactions on Power Electronics,J,131,0,143
IEEE Transactions on Power Systems,J,52,0,91
IEEE Transactions on Professional Communication,J,15,0,10
IEEE Transactions on Reliability,J,26,0,31
IEEE Transactions on Robotics,J,38,0,49
IEEE Transactions on Semiconductor Manufacturing,J,11,0,13
IEEE Transactions on Services Computing,J,9,0,24
IEEE Transactions on Signal Processing,J,160,0,157
IEEE Transactions on Smart Grid,J,44,0,14
IEEE Transactions on Software Engineering,J,27,0,27
IEEE Transactions on Sonics and Ultrasonics,J,0,109,7
IEEE Transactions on Space Electronics and Telemetry,J,0,0,1
IEEE Transactions on Sustainable Energy,J,20,0,53
IEEE Transactions on Systems Man and Cybernetics,J,0,2,3
IEEE Transactions on Systems Man and Cybernetics - Part A Systems and Humans,J,27,0,26
IEEE Transactions on Systems Man and Cybernetics Part B (Cybernetics),J,39,0,187
IEEE Transactions on Systems Man and Cybernetics Part C (Applications and Reviews),J,14,0,22
IEEE Transactions on Systems Science and Cybernetics,J,0,0,3
IEEE Transactions on Terahertz Science and Technology,J,43,0,5
IEEE Transactions on Ultrasonics Ferroelectrics and Frequency Control,J,106,46,3376
IEEE Transactions on Vehicular Technology,J,100,0,105
IEEE Transactions on Very Large Scale Integration (VLSI) Systems,J,80,0,88
IEEE Transactions on Visualization and Computer Graphics,J,36,0,179
IEEE Transactions on Wireless Communications,J,119,0,173
IEEE Translation Journal on Magnetics in Japan,J,0,0,11
IEEE VLSI-TSA International Symposium on VLSI Technology 2005 (VLSI-TSA-Tech) VTSA-05,C,0,11,0
IEEE VTS 53rd Vehicular Technology Conference Spring 2001 Proceedings (Cat No 01CH37202) VETECS-01,C,0,8,0
IEEE Vehicular Technology Magazine,J,22,0,11
IEEE Virtual Reality 2004 VR-04,C,0,11,0
IEEE Visualization 2002 VIS 2002 VISUAL-02,C,0,2,0
IEEE Visualization 2003 VIS 2003,C,0,0,4
IEEE Visualization 2004 VISUAL-04,C,0,16,0
IEEE Wireless Communications,J,12,0,12
IEEE Wireless Communications and Networking Conference 2005,C,0,0,1
IEEE Women in Engineering Magazine,J,0,0,5
IEEE Workshop on Advances in Techniques for Analysis of Remotely Sensed Data 2003,C,0,0,2
IEEE Workshop on Applications of Signal Processing to Audio and Acoustics 2005,C,0,0,1
IEEE Workshop on Automatic Speech Recognition and Understanding 2001 ASRU 01 ASRU-01,C,0,2,0
IEEE Workshop on Automatic Speech Recognition and Understanding 2005,C,0,0,1
IEEE Workshop on IP Operations and Management IPOM-02,C,0,2,0
IEEE Workshop on Signal Processing Systems SIPS-02,C,0,2,0
IEEE Workshop on Statistical Signal Processing 2003,C,0,0,2
IEEE-IAS/PCA 2001 Cement Industry Technical Conference Conference Record (Cat No 01CH37150) CITCON-01,C,0,1,0
IEEE-IAS/PCA 2004 Cement Industry Technical Conference (IEEE Cat No04CH37518) CITCON-04,C,0,30,0
IEEE-IAS/PCS 2002 Cement Industry Technical Conference Conference Record (Cat No 02CH37282) CITCON-02,C,0,1,0
IEEE-Siberian Conference on Electron Devices and Materials SIBEDEM - 2002 Proceedings (Cat No 02EX529) SIBEDM-02,C,0,1,0
IEEE-Siberian Workshop of Students and Young Researches Modern Communication Technologies SIBCOM-2001 Proceedings (Cat No 01EX452) SIBCOM-01,C,0,1,0
IEEE/ACM International Conference on Computer Aided Design 2002 ICCAD 2002 ICCAD-02,C,0,2,0
IEEE/ACM International Conference on Computer Aided Design 2004 ICCAD-2004 ICCAD-04,C,0,55,0
IEEE/ACM International Conference on Computer Aided Design ICCAD 2001 IEEE/ACM Digest of Technical Papers (Cat No 01CH37281) ICCAD-01,C,0,2,0
IEEE/ACM International Symposium on Low Power Electronics and Design,C,84,0,0
IEEE/ACM Transactions on Computational Biology and Bioinformatics,J,29,0,197
IEEE/ACM Transactions on Networking,J,39,0,26
IEEE/ASME Transactions on Mechatronics,J,56,0,125
IEEE/CPMT/SEMI 28th International Electronics Manufacturing Technology Symposium 2003 IEMT 2003,C,0,0,1
IEEE/CPMT/SEMI 29th International Electronics Manufacturing Technology Symposium (IEEE Cat No 04CH37585) IEMT-04,C,0,7,0
IEEE/IAS Pulp &amp; Paper Industry Technical Paper Conference,C,25,0,0
IEEE/ISPRS Joint Workshop on Remote Sensing and Data Fusion over Urban Areas (Cat No 01EX482) DFUA-01,C,0,2,0
IEEE/LEOS 3rd International Conference on Numerical Simulation of Semiconductor Optoelectronic Devices 2003 Proceedings,C,0,0,3
IEEE/LEOS International Conference on Optical MEMs OMEMS-02,C,0,2,0
IEEE/LEOS Summer Topi All-Optical Networking Existing and Emerging Architecture and Applications/Dynamic Enablers of Next-Generation Optical Communications Systems/Fast Optical Processing in Optical Transmission/VCSEL and Microcavity Lasers LEOSST-02,C,0,5,0
IEEE/PES Transmission and Distribution Conference and Exhibition TDC-02,C,0,6,0
IEEE/RSJ International Conference on Intelligent Robots and System IROS-02,C,0,6,0
IEEE/SEMI 1998 IEEE/SEMI Advanced Semiconductor Manufacturing Conference and Workshop (Cat No 98CH36168) ASMC-98,C,0,0,1
IEEE/Siberian Conference on Control and Communications (IEEE Cat No 03EX687),C,0,0,1
IEEE/WIC International Conference on Intelligent Agent Technology 2003 IAT 2003,C,0,0,2
IEMC 01 Proceedings Change Management and the New Industrial Revolution IEMC-2001 (Cat No 01CH37286) IEMC-01,C,0,2,0
IEMC 03 Proceedings Managing Technologically Driven Organizations The Human Side of Innovation and Change,C,0,0,2
IEMC 03 Proceedings Managing Technologically Driven Organizations The Human Side of Innovation and Change (IEEE Cat No 03CH37502),C,0,0,2
IEMDC 2001 IEEE International Electric Machines and Drives Conference (Cat No 01EX485) IEMDC-01,C,0,1,0
IGARSS 2000 IEEE 2000 International Geoscience and Remote Sensing Symposium Taking the Pulse of the Planet The Role of Remote Sensing in Managing the Environment Proceedings (Cat No 00CH37120),C,0,7,0
IGARSS 2001 Scanning the Present and Resolving the Future Proceedings IEEE 2001 International Geoscience and Remote Sensing Symposium (Cat No 01CH37217) IGARSS-01,C,0,13,0
IGARSS 2003 2003 IEEE International Geoscience and Remote Sensing Symposium Proceedings (IEEE Cat No 03CH37477),C,0,0,14
IGARSS 2004 2004 IEEE International Geoscience and Remote Sensing (IEEE Cat No 04CH37612) CIBCB-04,C,0,11,0
IJCNN 01 International Joint Conference on Neural Networks Proceedings (Cat No 01CH37222) IJCNN-01,C,0,10,0
IMTC 2001 Proceedings of the 18th IEEE Instrumentation and Measurement Technology Conference Rediscovering Measurement in the Age of Informatics (Cat No 01CH 37188) IMTC-01,C,0,6,0
IMTC/2002 Proceedings of the 19th IEEE Instrumentation and Measurement Technology Conference (IEEE Cat No 00CH37276) IMTC-02,C,0,4,0
INTELEC 86 - International Telecommunications Energy Conference,C,0,1,0
INTERMAG 2000 Digest of Technical Papers 2000 IEEE International Magnetics Conference,C,0,0,2
INTERMAG Asia 2005 Digests of the IEEE International Magnetics Conference 2005 INTMAG-05,C,0,19,0
IPCC 2001 Communication Dimensions Proceedings IEEE International Professional Communication Conference (Cat No 01CH37271) IPCC-01,C,0,2,0
IPSN 2005 Fourth International Symposium on Information Processing in Sensor Networks 2005,C,0,0,1
IRE Transactions on Aeronautical and Navigational Electronics,J,0,0,2
IRE Transactions on Antennas and Propagation,J,0,0,9
IRE Transactions on Audio,J,0,0,7
IRE Transactions on Automatic Control,J,0,0,6
IRE Transactions on Broadcast and Television Receivers,J,0,0,6
IRE Transactions on Broadcasting,J,0,0,2
IRE Transactions on Circuit Theory,J,0,3,0
IRE Transactions on Communications Systems,J,0,0,69
IRE Transactions on Education,J,0,0,1
IRE Transactions on Electronic Computers,J,0,0,7
IRE Transactions on Information Theory,J,0,0,2
IRE Transactions on Instrumentation,J,0,0,4
IRE Transactions on Medical Electronics,J,0,0,2
IRE Transactions on Microwave Theory and Techniques,J,0,0,9
IRE Transactions on Nuclear Science,J,0,0,60
ISATP 03 5th IEEE International Symposium on Assembly and Task Planning,C,0,1,0
ISCAS 2001 The 2001 IEEE International Symposium on Circuits and Systems (Cat No 01CH37196) ISCAS-01,C,0,12,0
ISCAS 2003 International Symposium on Circuits and Systems,C,0,11,0
ISIE 2001 2001 IEEE International Symposium on Industrial Electronics Proceedings (Cat No 01TH8570) ISIE-01,C,0,8,0
ISPSD 03 2003 IEEE 15th International Symposium on Power Semiconductor Devices and ICs 2003 Proceedings,C,0,0,2
ISSCC 2005 IEEE International Digest of Technical Papers Solid-State Circuits Conference 2005,C,0,0,1
ISSCS 2011 - International Symposium on Signals Circuits and Systems,C,138,0,1
IT Professional,J,21,1,7
ITG Workshop on Smart Antennas (IEEE Cat No 04EX802) WSA-04,C,0,8,0
ITHERM 2000 The Seventh Intersociety Conference on Thermal and Thermomechanical Phenomena in Electronic Systems (Cat No 00CH37069),C,0,1,1
ITI 2002 Proceedings of the 24th International Conference on Information Technology Interfaces (IEEE Cat No 02EX534) ITI-02,C,0,2,0
ITRE 2004 2nd International Conference Information Technology Research and Education ITRE-04,C,0,11,0
ITSC 2001 2001 IEEE Intelligent Transportation Systems Proceedings (Cat No 01TH8585) ITSC-01,C,0,3,0
ITSC2000 2000 IEEE Intelligent Transportation Systems Proceedings (Cat No 00TH8493),C,0,1,1
ITherm 2002 Eighth Intersociety Conference on Thermal and Thermomechanical Phenomena in Electronic Systems (Cat No 02CH37258) ITHERM-02,C,0,2,0
IVEC2001 Proceedings of the IEEE International Vehicle Electronics Conference 2001 IVEC 2001 (Cat No 01EX522) IVEC-01,C,0,2,0
IVMC 2001 Proceedings of the 14th International Vacuum Microelectronics Conference (Cat No 01TH8586) IVMC-01,C,0,2,0
Innovative Architecture for Future Generation High-Performance Processors and Systems 2003,C,0,0,2
