name,issn,licence
Nursing Reports,2039439X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
On the W@terfront,11397365,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Open Colloid Science Journal ,18765300,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Open Conference Proceedings Journal ,22102892,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Open Entomology Journal,18744079,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Open Geography Journal ,18749232,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Open Heart Failure Journal,18765351,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Open Journal of Hematology,2075907X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Open Neurosurgery Journal,18765297,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Open Numerical Methods Journal,18763898,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"Open Pacing, Electrophysiology and Therapy Journal",1876536X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Open Spine Journal,18765327,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Open Women's Health Journal,18742912,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Opinião Pública,01046276,http://creativecommons.org/licenses/by-nc/3.0/legalcode
OPSIS : Revista do Departamento de História e Ciências Sociais,15193276,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Opuscula Mathematica,12329274,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Organizações &amp;  Sociedade,1413585X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Orthopedic Reviews,20358237,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Paidéia (Ribeirão Preto),0103863X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Papéis avulsos de zoologia.,00311049,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Payavard Salamat,17358132,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Pediatric Reports,2036749X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Pesquisa Agropecuária Brasileira,0100204X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Pesquisa Operacional,01017438,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Pesquisa Veterinária Brasileira,0100736X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
PHYSIS,01037331,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Pirineos : Revista de Ecología de Montaña,03732568,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Planta Daninha,01008358,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Polar Research,08000395,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Potravinarstvo : Scientific Journal for Food Industry,13380230,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Pró-Fono,01045687,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Pro-Posições,01037307,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Problemata : International Journal of Philosophy,15169219,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Proceedings of the Estonian Academy of Sciences. Geology = Teaduste Akadeemia toimetised.,14060132,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"Proceedings of the Japan Academy, Series B Physical and Biological Sciences",03862208,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Produção,01036513,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Progress in Applied Mathematics,1925251X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"Proyecto, Progreso, Arquitectura",21716897,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Psicologia &amp; Sociedade,01027182,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Psicologia : Reflexão e Crítica,01027972,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Psicologia em Estudo,14137372,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Psicologia USP ,01036564,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Psicologia: Teoria e Pesquisa,01023772,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Qom University of Medical Sciences Journal ,17357799,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Química Nova,01004042,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Radiologia Brasileira,01003984,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Rare Tumors,20363603,http://creativecommons.org/licenses/by-nc/3.0/legalcode
REDES : Revista Hispana para el Análisis de Redes Sociales,15790185,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Religião e Sociedade,01008587,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Rem : Revista Escola de Minas,03704467,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Review of Economic Analysis,19733909,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Acadêmica : Ciências Agrárias e Ambientais,0103989X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista ACB,14140594,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Argentina de Antropología Biológica,15147991,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Argentina de Historiografía Lingüística ,18521495,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Árvore,01006762,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Botânica,01008404,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Ciência do Solo,01000683,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Ciências Farmacêuticas,15169332,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Ciências Sociais,01026909,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Cirurgia Cardiovascular,01027638,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Economia,00347140,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Enfermagem,00347167,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Engenharia Agrícola e Ambiental - Agriambi,14154366,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Entomologia,00855626,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Estudos de População,01023098,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Farmacognosia,0102695X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Fisioterapia,14133555,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Fruticultura,01002945,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Geofísica ,0102261X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Ginecologia e Obstetrícia,01007203,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Hematologia e Hemoterapia,15168484,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de História,01020188,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Medicina de Família e Comunidade,18095909,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Medicina do Esporte,15178692,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Meteorologia,01027786,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Oftalmologia,00347280,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Ortopedia,01023616,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Política Internacional,00347329,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Reumatologia,04825004,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Saúde Materno Infantil,15193829,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Sementes,01013122,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista brasileira de terapia intensiva ,0103507X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Terapias e Saúde,21779910,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Zoologia,01018175,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasileira de Zootecnia,15163598,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Brasilera de Coloproctologia,01019880,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista CEFAC,15161846,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Ciência em Extensão,16794605,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Contabilidade &amp; Finanças,15197077,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista da Educação Física/UEM,01033948,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista da Escola de Enfermagem da USP,00806234,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista da Sociedade Brasileira de Fonoaudiologia,15168034,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista da Sociedade Brasileira de Medicina Tropical,00378682,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Administração Pública,00347612,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Climatología,15788768,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Dialectología y Tradiciones Populares,00347981,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Economia e Sociologia Rural,01032003,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Economia Política,01013157,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"Revista de Educação, Ciência e Cultura",14137321,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Gestão e Secretariado,21789010,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Indias,00348341,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Metalurgia,00348570,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Nutrição,14155273,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Psiquiatria Clínica,01016083,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Psiquiatria do Rio Grande do Sul,01018108,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Saúde Pública,00348910,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista de Sociologia e Política,01044478,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Dental Press de Ortodontia e Ortopedia Facial ,14155419,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista do Colégio Brasileiro de Cirurgiões,01006991,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista do Departamento de Geografia,22362878,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista do Instituto de Medicina Tropical de São Paulo,00364665,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Educ@rnos,20071930,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Eletrônica de Farmácia,18080804,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Eletrônica de Sistemas de Informação,16773071,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Engenharia na Agricultura,14143984,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Española de Documentación Científica,02100614,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Estudos Feministas,0104026X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Filosofia Capital,19826613,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Gaúcha de Enfermagem ,01026933,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Ibero-Americana de Estratégia,21760756,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Índice,21756244,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Inspirar : Movimento e Saúde,2175537X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Internacional de Sociologia,00349712,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Katálysis,14144980,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Latino-Americana de Enfermagem,01041169,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Latinoamericana de Psicopatologia Fundamental,14154714,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Paulista de Pediatria,01030582,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Perspectiva Geográfica,01233769,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Pueblos y Fronteras Digital,18704115,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Trías,21790604,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Revista Umbral,21518386,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Rheumatology Reports,20367511,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Romanian Medical Reviews &amp; Research,22473254,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Rosa dos Ventos,21789061,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Sankofa : Revista de História da África e de Estudos da Diáspora Africana,19836023,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Saúde e Sociedade,01041290,http://creativecommons.org/licenses/by-nc/3.0/legalcode
SBA : Controle &amp; Automação Sociedade Brasileira de Automatica,01031759,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Scientia Agricola,01039016,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Scientific Bulletin : Economic Sciences,15831809,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Sefarad : Revista de Estudios Hebraicos y Sefardíes,00370894,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Semantics and Pragmatics,19378912,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Signótica,01037250,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Sociedade e Estado,01026992,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Sociología y Tecnociencia,19898487,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Sociologias,15174522,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Soldagem &amp; Inspeção,01049224,http://creativecommons.org/licenses/by-nc/3.0/legalcode
South African Journal of Radiology,1027202X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
South African Journal of Surgery,00382361,http://creativecommons.org/licenses/by-nc/3.0/legalcode
South African Medical Journal,02569574,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Stem Cell Studies,20389558,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Studia Humanistyczne AGH,17322189,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Studies in Literature and Language ,19231555,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Studies in Mathematical Sciences,19238444,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Studies in Sociology of Science,19230176,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Studies of Tribes and Tribals,0972639X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Studies on Ethno-Medicine,09735070,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Studies on Home and Community Science,09737189,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Summa Phytopathologica,01005405,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Systémová Integrace,12109479,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Tehran University Medical Journal,16831764,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Tellus A,02806495,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Tellus B,02806509,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Tempo,14137704,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Tempo Social,01032070,http://creativecommons.org/licenses/by-nc/3.0/legalcode
The Bonefolder : an e-Journal for the Bookbinder and Book Artist,15556565,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Theoretical Economics,19336837,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Trabajos de Prehistoria,00825638,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Trabalhos em Lingüística Aplicada,01031813,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Trans/Form/Ação,01013173,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Transactions on Electrical and Electronic Materials,12297607,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Transcultural Studies ,21916411,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Translation and Interpreting : the International Journal of Translation and Interpreting Research,18369324,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Trends in Evolutionary Biology ,20362641,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Tropical Plant Pathology,19825676,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Türk Hijyen ve Deneysel Biyoloji Dergisi,03779777,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Turk Pediatri Arşivi,13060015,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Turkderm,1019214X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Turkish Journal of Endocrinology and Metabolism,13012193,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Türkiye Fiziksel Tip ve Rehabilitasyon Dergisi,13020234,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Universidad y Sociedad,22183620,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Urogynaecologia International Journal,11213086,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Varia História,01048775,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Veterinary Science Development,20389698,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Veterinary World,09728988,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Via Litterae,21766800,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Western Journal of Emergency Medicine,1936900X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Zahedan Journal of Research in Medical Sciences,22286403,http://creativecommons.org/licenses/by-nc/3.0/legalcode
