name,issn,licence
Coatings,20796412,http://creativecommons.org/licenses/by/3.0/legalcode
Code4Lib Journal,19405758,http://creativecommons.org/licenses/by/3.0/legalcode
Codrul Cosminului,1224032X,http://creativecommons.org/licenses/by/3.0/legalcode
Cofactor,20071086,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cognitive Philology,2035391X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Collectanea Botanica,00100730,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Coluna/Columna ,18081851,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Communicating Astronomy with the Public Journal,19965621,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Communications in Applied and Industrial Mathematics,20380909,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Communications in Biometry and Crop Science,18960782,http://creativecommons.org/licenses/by-nd/3.0/legalcode
Communications of the IBIMA,19437765,http://creativecommons.org/licenses/by/3.0/legalcode
Community Eye Health Journal,09536833,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Comparative and Functional Genomics,15316912,http://creativecommons.org/licenses/by/3.0/legalcode
Comparative Hepatology,14765926,http://creativecommons.org/licenses/by/3.0/legalcode
Comparative Law Review,20388985,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Composition Forum,15227502,http://creativecommons.org/licenses/by-sa/3.0/legalcode
Computational and Applied Mathematics,22383603,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Computational and Mathematical Methods in Medicine,1748670X,http://creativecommons.org/licenses/by/3.0/legalcode
Computational Intelligence and Neuroscience,16875265,http://creativecommons.org/licenses/by/3.0/legalcode
Computer and Information Science ,19138989,http://creativecommons.org/licenses/by/3.0/legalcode
Computer Science,15082806,http://creativecommons.org/licenses/by/3.0/legalcode
Computer Science &amp; Information Technology,22315403,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Computer Science Master Research,22475575,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Con A de Animación,21736049,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Concrete Research Letters,21801371,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Conflict and Health,17521505,http://creativecommons.org/licenses/by/3.0/legalcode
Confluenze. Rivista di Studi Iberoamericani,20360967,http://creativecommons.org/licenses/by/3.0/legalcode
Conservation Science in Cultural Heritage : Historical Technical Journal,19744951,http://creativecommons.org/licenses/by/3.0/legalcode
Consilience : The Journal of Sustainable Development,19483074,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Contemporaneity : Historical Presence in Visual Culture,21535914,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Contemporary Clinical Dentistry,0976237X,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Contexto Internacional,01028529,http://creativecommons.org/licenses/by-nc/3.0/legalcode
continent.,21599920,http://creativecommons.org/licenses/by/3.0/legalcode
Contributions to Zoology,13834517,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Corpus : Archivos Virtuales de la Alteridad Americana,18538037,http://creativecommons.org/licenses/by-nc/3.0/legalcode
CorSalud,20787170,http://creativecommons.org/licenses/by/3.0/legalcode
Cost Effectiveness and Resource Allocation,14787547,http://creativecommons.org/licenses/by/3.0/legalcode
Cough,17459974,http://creativecommons.org/licenses/by/3.0/legalcode
Critical Care Research and Practice,20901305,http://creativecommons.org/licenses/by/3.0/legalcode
Critical Education,19204175,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cromohs (Firenze),11237023,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cross-Cultural Communication,17128358,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Cuadernos de Estudios Gallegos,0210847X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Cuadernos de Filología Inglesa,02135485,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cuadernos de Geografía : Revista Colombiana de Geografía,0121215X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cuadernos de Neuropsicologia,07184123,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Cuadernos de Vivienda y Urbanismo,20272103,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Cuadernos Electrónicos de Filosofía del Derecho,11389877,http://creativecommons.org/licenses/by/3.0/legalcode
Cuba Arqueológica : Revista Digital de Arqueología de Cuba y el Caribe,18520723,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Cultura Visual ,1516893X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Culture Unbound : Journal of Current Cultural Research,20001525,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Current Controlled Trials in Cardiovascular Medicine,14686708,http://creativecommons.org/licenses/by/3.0/legalcode
Current Gerontology and Geriatrics Research,16877063,http://creativecommons.org/licenses/by/3.0/legalcode
Cypriot Journal of Educational Sciences ,13059076,http://creativecommons.org/licenses/by-nc/3.0/legalcode
CytoJournal,09745963,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Dados : Revista de Ciências Sociais,00115258,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"Danza e Ricerca : Laboratorio di Studi, Scritture, Visioni",20361599,http://creativecommons.org/licenses/by-nc/3.0/legalcode
DARU : Journal of Pharmaceutical Sciences,15608115,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Data Science Journal,16831470,http://creativecommons.org/licenses/by/3.0/legalcode
Database : the Journal of Biological Databases and Curation,17580463,http://creativecommons.org/licenses/by-nc/3.0/legalcode
De Zeventiende Eeuw : Cultuur in de Nederlanden in Interdisciplinair Perspectief,0921142X,http://creativecommons.org/licenses/by/3.0/legalcode
DEARQ : Journal of Architecture,20113188,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
DELTA : Documentação de Estudos em Lingüística Teórica e Aplicada,01024450,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Democracy &amp; Education,10853545,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Denkströme : Journal der Sächsischen Akademie der Wissenschaften,18676413,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dental Hypotheses,21558213,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Dental Press Journal of Orthodontics ,21769451,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Dental Research Journal,17353327,http://creativecommons.org/licenses/by/3.0/legalcode
Depression Research and Treatment,20901321,http://creativecommons.org/licenses/by/3.0/legalcode
Depth of Field,22126244,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dermatology and Cosmetic,20087470,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Dermatology Reports,20367392,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Dermatology Research and Practice,16876105,http://creativecommons.org/licenses/by/3.0/legalcode
Diabetes Therapy,18696953,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Diagnostic and Therapeutic Endoscopy,10703608,http://creativecommons.org/licenses/by/3.0/legalcode
Diagnostic Pathology,17461596,http://creativecommons.org/licenses/by/3.0/legalcode
Diálogos ,14159945,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Didáctica Geográfica,0210492X,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Didasc@lia : Didáctica y Educación,22242643,http://creativecommons.org/licenses/by/3.0/legalcode
Differential Equations and Nonlinear Mechanics,16874099,http://creativecommons.org/licenses/by/3.0/legalcode
Digital Defoe : Studies in Defoe &amp; His Contemporaries,19481802,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Digital Education Review,20139144,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
DIGITHUM,15752275,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
DILEMATA : Revista Internacional de Éticas Aplicadas,19897022,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Direitos Fundamentais e Democracia,19820496,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
"Disability, CBR &amp; Inclusive Development",22115242,http://creativecommons.org/licenses/by-nd/3.0/legalcode
Discrete Dynamics in Nature and Society,10260226,http://creativecommons.org/licenses/by/3.0/legalcode
Disease Models &amp; Mechanisms,17548403,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
DISEGNARECON,18285961,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Diversité et Identité Culturelle en Europe (DICE),20670931,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Diversity,14242818,http://creativecommons.org/licenses/by/3.0/legalcode
"DLCV : Língua, Linguística &amp; Literatura",16796101,http://creativecommons.org/licenses/by/3.0/legalcode
DNA Research,13402838,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Doc On-Line : Revista Digital de Cinema Documentário,1646477X,http://creativecommons.org/licenses/by/3.0/legalcode
DOCT-US,20653247,http://creativecommons.org/licenses/by/3.0/legalcode
Dokuz Eylül Üniversitesi Sosyal Bilimler Enstitüsü Dergisi,13023284,http://creativecommons.org/licenses/by/3.0/legalcode
Domínios de Lingu@gem,19805799,http://creativecommons.org/licenses/by/3.0/legalcode
dos Algarves,08737347,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Dos Algarves : a Multidisciplinary e-journal ,21825580,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Drinking Water Engineering and Science,19969457,http://creativecommons.org/licenses/by/3.0/legalcode
Drinking Water Engineering and Science Discussions,19969473,http://creativecommons.org/licenses/by/3.0/legalcode
Drug Invention Today,09757619,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Drug Target Insights,11773928,http://creativecommons.org/licenses/by/3.0/legalcode
Drugs and Therapy Studies,20389493,http://creativecommons.org/licenses/by-nc/3.0/legalcode
E&G; : Quaternary Science Journal,04247116,http://creativecommons.org/licenses/by/3.0/legalcode
e-BANGI : Journal of Social Sciences and Humanities,1823884X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
E-Beratungsjournal,18167632,http://creativecommons.org/licenses/by/3.0/legalcode
E-conservation Magazine,16469283,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
e-International Journal of Educational Research,13096265,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
E-Journal of Chemistry,09734945,http://creativecommons.org/licenses/by/3.0/legalcode
e-Journal of Dentistry,09762663,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
E-Theologos,13355570,http://creativecommons.org/licenses/by/3.0/legalcode
Early Modern Culture Online,18920888,http://creativecommons.org/licenses/by/3.0/legalcode
Earth System Dynamics,21904979,http://creativecommons.org/licenses/by/3.0/legalcode
Earth System Dynamics Discussions,21904995,http://creativecommons.org/licenses/by/3.0/legalcode
Earth System Science Data,18663508,http://creativecommons.org/licenses/by/3.0/legalcode
Earth System Science Data Discussions,18663591,http://creativecommons.org/licenses/by/3.0/legalcode
EBIB Bulletin,15077187,http://creativecommons.org/licenses/by/3.0/legalcode
Ecologia Balkanica,13139940,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Ecology and Evolution,20457758,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Economia Aplicada,14138050,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Economia e Sociedade,01040618,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Economic Analysis of Law Review,21780587,http://creativecommons.org/licenses/by/3.0/legalcode
Economics Research International,20902123,http://creativecommons.org/licenses/by/3.0/legalcode
Educação,0101465X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Educação &amp; Sociedade,01017330,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Educação : Revista do Centro de Educação UFSM,01019031,http://creativecommons.org/licenses/by/3.0/legalcode
Educação e Pesquisa,15179702,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Educação em Revista,01024698,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Educar em Revista,01044060,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Education Policy Analysis Archives,10682341,http://creativecommons.org/licenses/by/3.0/legalcode
Education Research International,20904002,http://creativecommons.org/licenses/by/3.0/legalcode
EduSer : Revista de Educação,16454774,http://creativecommons.org/licenses/by/3.0/legalcode
eEarth,1815381X,http://creativecommons.org/licenses/by/3.0/legalcode
eEarth Discussions,18153836,http://creativecommons.org/licenses/by/3.0/legalcode
EIDOS,16928857,http://creativecommons.org/licenses/by/3.0/legalcode
eJournal of eDemocracy &amp; Open Government,20759517,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
El Agora USB,16578031,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
El Futuro del Pasado : Revista Electrónica de Historia,19899289,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Electroneurobiología,03280446,http://creativecommons.org/licenses/by/3.0/legalcode
Electronic Journal of Applied Statistical Analysis,20705948,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Electronic Journal of Applied Statistical Analysis : Decision Support Systems and Services Evaluation,20373627,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Electronic Journal of Differential Equations,10726691,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Electronic Journal of Social Sciences,13040278,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Electronic Journal of Theoretical Physics,17295254,http://creativecommons.org/licenses/by/3.0/legalcode
Em Tempo de Histórias,15171108,http://creativecommons.org/licenses/by/3.0/legalcode
Emergency Medicine International,20902840,http://creativecommons.org/licenses/by/3.0/legalcode
Emerging Themes in Epidemiology,17427622,http://creativecommons.org/licenses/by/3.0/legalcode
Encontros Bibli: revista eletrônica de biblioteconomia e ciência da informação,15182924,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Encrucijadas : Revista Crítica de Ciencias Sociales,21747148,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Encuentro,04249674,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Endocrinology Studies,20389515,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Energies,19961073,http://creativecommons.org/licenses/by/3.0/legalcode
Energy and Environment Research,19270569,http://creativecommons.org/licenses/by/3.0/legalcode
Energy Science and Technology,19238460,http://creativecommons.org/licenses/by-nc/3.0/legalcode
eNeurobiologia,20073054,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Enfoque : Reflexão Contábil,15179087,http://creativecommons.org/licenses/by/3.0/legalcode
Engenharia Agrícola,01006916,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Engenharia Ambiental : Pesquisa e Tecnologia,16782178,http://creativecommons.org/licenses/by/3.0/legalcode
Engineering Education,17500044,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Engineering Journal,01258281,http://creativecommons.org/licenses/by-sa/3.0/legalcode
"Engineering, Technology &amp; Applied Science Research",17928036,http://creativecommons.org/licenses/by/3.0/legalcode
English Language and Literature Studies,19254768,http://creativecommons.org/licenses/by/3.0/legalcode
English Language Teaching,19164742,http://creativecommons.org/licenses/by/3.0/legalcode
English Teaching : Practice and Critique,11758708,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Ensaio,01044036,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Enthymema,20372426,http://creativecommons.org/licenses/by/3.0/legalcode
EntomoBrasilis,19830572,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Entropy,10994300,http://creativecommons.org/licenses/by/3.0/legalcode
Environment and Natural Resources Research,19270488,http://creativecommons.org/licenses/by/3.0/legalcode
Environmental Health,1476069X,http://creativecommons.org/licenses/by/3.0/legalcode
Environmental Health Insights,11786302,http://creativecommons.org/licenses/by/3.0/legalcode
Enzyme Research,20900406,http://creativecommons.org/licenses/by/3.0/legalcode
Epidemiologic Perspectives and Innovations,17425573,http://creativecommons.org/licenses/by/3.0/legalcode
Epidemiology Research International,20902972,http://creativecommons.org/licenses/by/3.0/legalcode
Epilepsy Research and Treatment,20901348,http://creativecommons.org/licenses/by/3.0/legalcode
EPJ Web of Conferences,2100014X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
ESAIM : Proceedings ,1270900X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Escola Anna Nery ,14148145,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Estação Científica,21791902,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Estonian Journal of Earth Sciences,17364728,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Estudios Geográficos,00141496,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Estudios Geologicos,03670449,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Estudos Avançados,01034014,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Estudos de Linguistica Galega,18892566,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Estudos Econômicos,01014161,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Estudos Ibero Americanos,01014064,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Estudos Teológicos,01013130,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
ETD : Educação Temática Digital ,16762592,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Ethics &amp; Global Politics,16544951,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Ethiopian e-Journal for Research and Innovation Foresight ,20426356,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Ethnicity and Race in a Changing World : A Review Journal,17588685,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Etnoantropoloski Problemi ,03531589,http://creativecommons.org/licenses/by-nc/3.0/legalcode
ETRI Journal,12256463,http://creativecommons.org/licenses/by-sa/3.0/legalcode
Études Ricoeuriennes / Ricoeur Studies,21567808,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
"Eurasia Journal of Mathematics, Science &amp; Technology Education",13058223,http://creativecommons.org/licenses/by-sa/3.0/legalcode
Eurasian Journal of Analytical Chemistry,13063057,http://creativecommons.org/licenses/by/3.0/legalcode
EURASIP Journal on Advances in Signal Processing,16876172,http://creativecommons.org/licenses/by/3.0/legalcode
"EURASIP Journal on Audio, Speech, and Music Processing",16874714,http://creativecommons.org/licenses/by/3.0/legalcode
EURASIP Journal on Bioinformatics and Systems Biology,16874145,http://creativecommons.org/licenses/by/3.0/legalcode
EURASIP Journal on Embedded Systems,16873955,http://creativecommons.org/licenses/by/3.0/legalcode
EURASIP Journal on Image and Video Processing,16875176,http://creativecommons.org/licenses/by/3.0/legalcode
EURASIP Journal on Information Security,16874161,http://creativecommons.org/licenses/by/3.0/legalcode
EURASIP Journal on Wireless Communications and Networking,16871472,http://creativecommons.org/licenses/by/3.0/legalcode
Europe's Journal of Psychology,18410413,http://creativecommons.org/licenses/by-nc/3.0/legalcode
European Journal for Research on the Education and Learning of Adults,20007426,http://creativecommons.org/licenses/by-nc/3.0/legalcode
European Journal of Cardiovascular Medicine,20424884,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
European Journal of Education and Psychology,18888992,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
European Journal of Food Research &amp; Review,22310878,http://creativecommons.org/licenses/by/3.0/legalcode
European Journal of Histochemistry ,1121760X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
European Journal of Medical Research ,2047783X,http://creativecommons.org/licenses/by/3.0/legalcode
European Journal of Medicinal Plants,22310894,http://creativecommons.org/licenses/by/3.0/legalcode
European Journal of Psychotraumatology,20008066,http://creativecommons.org/licenses/by-nc/3.0/legalcode
European Transport Research Review,18670717,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Europhysics News,05317479,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Evidence-Based Complementary and Alternative Medicine,1741427X,http://creativecommons.org/licenses/by/3.0/legalcode
Evolutionary Bioinformatics,11769343,http://creativecommons.org/licenses/by/3.0/legalcode
Experimental Diabetes Research,16875214,http://creativecommons.org/licenses/by/3.0/legalcode
Experimental Hematology &amp; Oncology,21623619,http://creativecommons.org/licenses/by/3.0/legalcode
Eye Reports,20394748,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Fatigue of Aircraft Structures,20817738,http://creativecommons.org/licenses/by/3.0/legalcode
Fauna Norvegica,15024873,http://creativecommons.org/licenses/by/3.0/legalcode
Fennia : International Journal of Geography,00150010,http://creativecommons.org/licenses/by/3.0/legalcode
Fibreculture Journal,14491443,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
"Fides : Revista de Filosofia do Direito, do Estado e da Sociedade",21771383,http://creativecommons.org/licenses/by/3.0/legalcode
Field : a Free Journal for Architecture,17550068,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Fisheries and Aquaculture Journal,21503508,http://creativecommons.org/licenses/by/3.0/legalcode
Fixed Point Theory and Applications,16871820,http://creativecommons.org/licenses/by/3.0/legalcode
Flavour,20447248,http://creativecommons.org/licenses/by/3.0/legalcode
Flora Montiberica,11385952,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Folia Histochemica et Cytobiologica,02398508,http://creativecommons.org/licenses/by/3.0/legalcode
Folia Medica ,02048043,http://creativecommons.org/licenses/by/3.0/legalcode
Fonseca : Journal of Communication,21729077,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Footprint,18751490,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Forests,19994907,http://creativecommons.org/licenses/by/3.0/legalcode
Formalized Mathematics,14262630,http://creativecommons.org/licenses/by/3.0/legalcode
Forum Médical Suisse ,16616138,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Fragments : Interdisciplinary Approaches to the Study of Ancient and Medieval Pasts,21618585,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Frantice.net,21105324,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Frattura ed Integrità Strutturale,19718993,http://creativecommons.org/licenses/by/3.0/legalcode
Free Radicals and Antioxidants,22312536,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Frontiers in Heat and Mass Transfer,21518629,http://creativecommons.org/licenses/by/3.0/legalcode
Frontiers in Heat Pipes,2155658X,http://creativecommons.org/licenses/by/3.0/legalcode
Frontiers in Zoology,17429994,http://creativecommons.org/licenses/by/3.0/legalcode
Futhark : International Journal of Runic Studies,18920950,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Future Internet,19995903,http://creativecommons.org/licenses/by/3.0/legalcode
Future Studies Research Journal : Trends and Strategies,21755825,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"G3 : Genes, Genomes, Genetics",21601836,http://creativecommons.org/licenses/by/3.0/legalcode
Galáxia,1519311X,http://creativecommons.org/licenses/by/3.0/legalcode
Games,20734336,http://creativecommons.org/licenses/by/3.0/legalcode
Ganpat University Journal of Engineering &amp; Technology,22312382,http://creativecommons.org/licenses/by/3.0/legalcode
Gastroenterology Insights,20367414,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Gastroenterology Research and Practice,16876121,http://creativecommons.org/licenses/by/3.0/legalcode
Gene Regulation and Systems Biology,11776250,http://creativecommons.org/licenses/by/3.0/legalcode
Genes,20734425,http://creativecommons.org/licenses/by/3.0/legalcode
Genetic Engineering and Biotechnology Journal,21503516,http://creativecommons.org/licenses/by/3.0/legalcode
Genetic Vaccines and Therapy,14790556,http://creativecommons.org/licenses/by/3.0/legalcode
Genetics and Epigenetics,1179237X,http://creativecommons.org/licenses/by/3.0/legalcode
Genetics and Molecular Biology,14154757,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Genetics Research International,20903154,http://creativecommons.org/licenses/by/3.0/legalcode
Genome Biology and Evolution,17596653,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Geochemical Transactions,14674866,http://creativecommons.org/licenses/by/3.0/legalcode
Geologos,14268981,http://creativecommons.org/licenses/by/3.0/legalcode
Geoscientific Model Development,1991959X,http://creativecommons.org/licenses/by/3.0/legalcode
Geoscientific Model Development Discussions,19919611,http://creativecommons.org/licenses/by/3.0/legalcode
Gestão &amp; Produção,0104530X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Gladius,0436029X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Global Health Action,16549880,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Global Journal of Health Science,19169736,http://creativecommons.org/licenses/by/3.0/legalcode
Global Journal of Technology and Optimization ,19859406,http://creativecommons.org/licenses/by/3.0/legalcode
Global Veterinaria,19926197,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Globalization and Health,17448603,http://creativecommons.org/licenses/by/3.0/legalcode
Glossator : Practice and Theory of the Commentary,19423381,http://creativecommons.org/licenses/by/3.0/legalcode
Glycobiology Insights,11792515,http://creativecommons.org/licenses/by/3.0/legalcode
GMS German Medical Science,16123174,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
GMS Ophthalmology Cases,21931496,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
GMS Psycho-Social-Medicine,18605214,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Gondola : Enseñanza y Aprendizaje de las Ciencias,21454981,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Göttingen Journal of International Law,18681581,http://creativecommons.org/licenses/by-nd/3.0/legalcode
Graduate History Review,19252455,http://creativecommons.org/licenses/by/3.0/legalcode
Graduate Journal of Social Science,15723763,http://creativecommons.org/licenses/by-nd/3.0/legalcode
Graellsia,03675041,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Grasas y Aceites,00173495,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Griot : Revista de Filosofia,21781036,http://creativecommons.org/licenses/by/3.0/legalcode
Güncel Pediatri,13049054,http://creativecommons.org/licenses/by-nc/3.0/legalcode
"Gymnasium : Revista de Educação Física, Desporto e Saúde",16453298,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Haematologica,03906078,http://creativecommons.org/licenses/by/3.0/legalcode
Harm Reduction Journal,14777517,http://creativecommons.org/licenses/by/3.0/legalcode
Hayat Journal of Faculty of Nursing &amp; Midwifery ,17352215,http://creativecommons.org/licenses/by-nc/3.0/legalcode
HAYATI Journal of Biosciences,19783019,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Head &amp; Face Medicine,1746160X,http://creativecommons.org/licenses/by/3.0/legalcode
Health and Human Rights,10790969,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Health and Quality of Life Outcomes,14777525,http://creativecommons.org/licenses/by/3.0/legalcode
Health Research Policy and Systems,14784505,http://creativecommons.org/licenses/by/3.0/legalcode
Health SA Gesondheid : Journal of Interdisciplinary Health Sciences,10259848,http://creativecommons.org/licenses/by/3.0/legalcode
Heart International,18261868,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Heart Views,1995705X,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Hellenic Archives of Oral and Maxillofacial Surgery,1108829X,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Hematology Reports,20388322,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Hematology Reviews,19706804,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Hepatitis B Annual,09729747,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Hepatitis Research and Treatment,20901364,http://creativecommons.org/licenses/by/3.0/legalcode
Herpesviridae,20424280,http://creativecommons.org/licenses/by/3.0/legalcode
Higher Education Studies,19254741,http://creativecommons.org/licenses/by/3.0/legalcode
HiN. Alexander von Humboldt im Netz,16175239,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Hispania Sacra : Revista de Historia Eclesiástica,0018215X,http://creativecommons.org/licenses/by-nc/3.0/legalcode
HISTOReLo : Revista de Historia Regional y Local,2145132X,http://creativecommons.org/licenses/by/3.0/legalcode
História,01019074,http://creativecommons.org/licenses/by-nc/3.0/legalcode
Historia Actual Online,16962060,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
